,Mass,Radius,Temperature,Density,Luminosity,Hydrogen,Opacity,Convection,Pressure,Velocity
831,1.6541787751552036e+33,26153000604.749657,4717673.708729757,5.820549397127248,3.562533970276612e+33,0.732,3.847005631553119,0.0,3769443453908116.0,2.7789346339268216e-14
832,1.6561693633322856e+33,26192877856.090733,4706045.145473704,5.777196172479506,3.562541791102574e+33,0.732,3.8510120027260317,0.0,3732145395988759.0,2.7180294744200622e-14
833,1.6581599515093676e+33,26232932369.208015,4694389.123679984,5.733944533185241,3.5625494404212616e+33,0.732,3.8550344600773343,0.0,3695029336798884.5,2.6581654355078174e-14
834,1.6601505396864496e+33,26273166882.964027,4682705.213741161,5.6907950094496105,3.562556920471403e+33,0.732,3.859073331276861,0.0,3658095861801381.0,2.5993335626197014e-14
835,1.6621411278635318e+33,26313583265.981804,4670993.120891911,5.647747613317129,3.562564234336212e+33,0.732,3.8631288684150036,0.0,3621344626442148.5,2.5415196742119282e-14
836,1.6641317160406138e+33,26354183119.318535,4659252.5918387845,5.6048021964662444,3.562571385302742e+33,0.732,3.867201302079681,0.0,3584775001376072.0,2.4847081977007385e-14
837,1.6661223042176958e+33,26394968605.91337,4647483.286105533,5.561958909676082,3.5625783761332994e+33,0.732,3.8712909182551307,0.0,3548386889996705.5,2.4288866620230062e-14
838,1.668112892394778e+33,26435941914.06817,4635684.8592040995,5.519217898239112,3.5625852095694546e+33,0.732,3.875398009378628,0.0,3512180184030656.5,2.3740426237446227e-14
839,1.67010348057186e+33,26477105257.704643,4623856.962585107,5.476579302008446,3.5625918883311215e+33,0.732,3.879522874529417,0.0,3476154763717386.5,2.3201636719258206e-14
840,1.672094068748942e+33,26518460876.624466,4611999.243587069,5.434043255445392,3.56259841511571e+33,0.732,3.8836658196243725,0.0,3440310497987407.0,2.2672374327712306e-14
841,1.6740846569260243e+33,26560011036.77237,4600111.345384265,5.391609887667398,3.562604792597316e+33,0.732,3.8878271576207117,0.0,3404647244638940.0,2.2152515740713352e-14
842,1.6760752451031063e+33,26601758030.502113,4588192.9069333,5.349279322496384,3.5626110234259834e+33,0.732,3.892007208725975,0.0,3369164850513088.0,2.164193809441802e-14
843,1.6780658332801883e+33,26643704176.845795,4576243.562918188,5.307051678507196,3.562617110227011e+33,0.732,3.8962063006156153,0.0,3333863151667259.0,2.1140519023666222e-14
844,1.6800564214572706e+33,26685851821.785934,4564262.943694075,5.264927069076628,3.5626230556003103e+33,0.732,3.900424768658432,0.0,3298741973547240.0,2.0648136700516698e-14
845,1.6820470096343526e+33,26728203338.53085,4552250.675229416,5.222905602432589,3.562628862119814e+33,0.732,3.9046629561502058,0.0,3263801131157562.0,2.0164669870941338e-14
846,1.6840375978114345e+33,26770761127.793083,4540206.379046683,5.18098738170374,3.5626345323329295e+33,0.732,3.9089212145558156,0.0,3229040429230417.5,1.968999788973987e-14
847,1.6860281859885165e+33,26813527618.07095,4528129.672161463,5.139172504969409,3.562640068760037e+33,0.732,3.913199903760204,0.0,3194459662392999.0,1.9224000753728876e-14
848,1.6880187741655988e+33,26856505265.93347,4516020.167019937,5.097461065309766,3.562645473894035e+33,0.732,3.9174993923285073,0.0,3160058615333212.0,1.8766559133259947e-14
849,1.6900093623426808e+33,26899696556.3082,4503877.471434743,5.055853150856549,3.5626507501999213e+33,0.732,3.9218200577757174,0.0,3125837062964034.0,1.831755440212354e-14
850,1.6919999505197628e+33,26943104763.436985,4491701.070247915,5.014349205600954,3.562655899683e+33,0.732,3.9261623634045817,0.0,3091795393351313.5,1.7876897202469752e-14
851,1.693990538696845e+33,26986732417.05543,4479490.5637302,4.972949290559438,3.5626609247965054e+33,0.732,3.9305267056383277,0.0,3057933328607481.0,1.7444467818720682e-14
852,1.695981126873927e+33,27030581526.498093,4467245.63280643,4.931653207216613,3.562665828255358e+33,0.732,3.9349134347181165,0.0,3024250143862814.0,1.7020127854288065e-14
853,1.697971715051009e+33,27074654902.905052,4454965.8334413245,4.890461118158546,3.562670612307921e+33,0.732,3.93932298874383,0.0,2990745736632878.5,1.660376864986991e-14
854,1.6999623032280913e+33,27118956832.59527,4442650.491872972,4.849373833049768,3.562675278461728e+33,0.732,3.9437559656376786,0.0,2957421110095844.5,1.6195330545323664e-14
855,1.7019528914051733e+33,27163488317.128475,4430299.444564973,4.808390637282436,3.562679829902446e+33,0.732,3.9482126352505116,0.0,2924274651609611.0,1.5794639945961134e-14
856,1.7039434795822553e+33,27208253371.344322,4417912.058935328,4.76751216776699,3.56268426828186e+33,0.732,3.9526935859878725,0.0,2891307062507691.0,1.540162553232672e-14
857,1.7059340677593373e+33,27253254744.677113,4405487.898835481,4.726738463407322,3.5626885958846804e+33,0.732,3.957199284706925,0.0,2858518018245591.0,1.5016172244896684e-14
858,1.7079246559364195e+33,27298495194.02028,4393026.526611868,4.686069547362748,3.562692814976002e+33,0.732,3.961730207531053,0.0,2825907166936216.5,1.4638165179991878e-14
859,1.7099152441135015e+33,27343978320.603676,4380527.372542251,4.645505788479885,3.562696927437448e+33,0.732,3.9662869302465795,0.0,2793474741824040.5,1.4267514742272375e-14
