,Mass,Radius,Temperature,Density,Luminosity,Hydrogen,Opacity,Pressure,Velocity
393,7.819667936835426e+32,15575887641.549786,8140985.321886452,29.71274441974248,2.0621833683588712e+33,0.7296482001704078,3.0245129810624993,3.314631444178659e+16,2.9309020636084733e-12
394,7.839565310720504e+32,15597822057.529827,8132968.296420276,29.62101744033027,2.0630112279666957e+33,0.7296663220139797,3.026638975190662,3.3011898033415004e+16,2.908713642532232e-12
395,7.859462684605583e+32,15619762594.313335,8124960.348109592,29.529438247409974,2.0638328387617366e+33,0.7296843137078293,3.028696193517761,3.287787752819915e+16,2.8866813826755434e-12
396,7.879360058490658e+32,15641709423.503311,8116961.666610484,29.438005857830532,2.0646482444563788e+33,0.7297021759573676,3.0306845570866328,3.2744251842804404e+16,2.8648044770305647e-12
397,7.899257432375736e+32,15663662717.215103,8108972.441195487,29.34671929904367,2.065457488541504e+33,0.7297199094675269,3.0326039900167503,3.261101989945902e+16,2.8430821186724904e-12
398,7.919154806260814e+32,15685622648.085066,8100992.86074882,29.255577609095337,2.0662606142864288e+33,0.7297375149427121,3.034454419513095,3.2478180625919652e+16,2.821513500817541e-12
399,7.939052180145889e+32,15707589389.279266,8093023.140279878,29.164580228608152,2.067057664749497e+33,0.729754992759145,3.0362357793514834,3.234573348817836e+16,2.8000978954640305e-12
400,7.958949554030968e+32,15729563114.207243,8085063.573681368,29.07372771776614,2.067848682819991e+33,0.7297723423642147,3.037948012092974,3.2213679476898816e+16,2.7788348009177162e-12
401,7.978846927916046e+32,15751543995.69017,8077129.813088,28.982858325446546,2.068633712492552e+33,0.729789566051818,3.039552556823051,3.2081900971460716e+16,2.7577323966040298e-12
402,7.998744301801123e+32,15773532328.932915,8069206.42493279,28.892131042567332,2.0694127974520734e+33,0.7298066645237521,3.0410879929388015,3.195051183950621e+16,2.7367803697439375e-12
403,8.0186416756862e+32,15795528289.056875,8061293.5961940875,28.801544958161546,2.070185979820832e+33,0.7298236384810678,3.042554263590779,3.1819511032280704e+16,2.715977916600848e-12
404,8.038539049571279e+32,15817532051.760857,8053391.513431376,28.71109917183684,2.0709533014999423e+33,0.7298404886240268,3.043951315079558,3.168889750636347e+16,2.6953242338981207e-12
405,8.058436423456355e+32,15839543793.32975,8045500.362778975,28.620792793770914,2.0717148041694068e+33,0.7298572156520605,3.045279096866941,3.155867022363231e+16,2.6748185188708066e-12
406,8.078333797341433e+32,15861563690.643215,8037620.44755072,28.530626422562896,2.0724705293305788e+33,0.7298738190245339,3.04653755742026,3.142883020971832e+16,2.6544602809811574e-12
407,8.098231171226511e+32,15883591920.044905,8029751.9071763875,28.4405985341777,2.0732205182905065e+33,0.7298902999879159,3.0477266484729895,3.1299375541378852e+16,2.6342485854500114e-12
408,8.118128545111587e+32,15905628658.988691,8021894.861641576,28.350707438139267,2.0739648120925135e+33,0.7299066599369741,3.0488463301214317,3.1170304040491536e+16,2.614182456816935e-12
409,8.138025918996665e+32,15927674086.190487,8014049.4953709915,28.260952287310115,2.074703451534119e+33,0.7299228995673862,3.0498965646295786,3.104161469027422e+16,2.5942610948432633e-12
410,8.157923292881743e+32,15949728380.99532,8006215.9923308585,28.17133224510953,2.0754364771922006e+33,0.7299390195738028,3.0508773174826747,3.0913306479069044e+16,2.574483700049814e-12
411,8.17782066676682e+32,15971791723.386042,7998394.5360215185,28.08184648551278,2.0761639294231338e+33,0.7299550206498109,3.0536461509101542,3.0785378400308196e+16,2.5548494737640987e-12
412,8.197718040651897e+32,15993864293.992048,7990585.404803635,27.992495248296947,2.0768858483945807e+33,0.7299709026027023,3.0634886897785316,3.065783095350701e+16,2.535357849814382e-12
413,8.217615414536974e+32,16015946273.26669,7982788.807122808,27.903277950231463,2.0776022740945025e+33,0.7299866659383045,3.0731898277004106,3.0530663472945336e+16,2.516008084191041e-12
414,8.237512788422052e+32,16038037842.145243,7975004.811178331,27.81419251193062,2.0783132462601276e+33,0.7300023124251948,3.0827497449408225,3.0403873144960656e+16,2.4967991003321852e-12
415,8.25741016230713e+32,16060139183.247038,7967233.598587817,27.725238150033075,2.0790188043686612e+33,0.7300178427523274,3.092168480441254,3.0277458983480496e+16,2.477730103220721e-12
416,8.277307536192208e+32,16082250479.872406,7959475.350463255,27.636414091736192,2.0797189876777013e+33,0.7300332576074163,3.1014460782846354,3.0151420007348696e+16,2.4588002988708223e-12
417,8.297204910077283e+32,16104371916.01141,7951730.247402316,27.547719574797984,2.0804138352254592e+33,0.7300485576768998,3.1105825877213205,3.0025755240291068e+16,2.4400088943706143e-12
418,8.317102283962362e+32,16126503676.35261,7943998.611079057,27.45915524310444,2.0811033858745368e+33,0.7300637424776004,3.11957787385069,2.99004657371459e+16,2.4213554156482166e-12
419,8.33699965784744e+32,16148645945.167994,7936280.584870377,27.370719932917122,2.0817876783015907e+33,0.730078813048853,3.128432042851196,2.9775549934662596e+16,2.4028389802344063e-12
420,8.356897031732515e+32,16170798907.777693,7928576.250172944,27.282411934427525,2.082466750921066e+33,0.730093770893647,3.137145289788382,2.96510054534399e+16,2.384458576766085e-12
421,8.376794405617593e+32,16192962751.014336,7920885.785496859,27.1942305281091,2.0831406418972502e+33,0.730108616692996,3.14571768490634,2.9526831336858416e+16,2.3662134170084205e-12
422,8.396691779502672e+32,16215137662.443634,7913209.368791882,27.106175005010652,2.083809389176325e+33,0.7301233511264787,3.15414930375171,2.9403026633007596e+16,2.3481027140038842e-12
423,8.416589153387749e+32,16237323830.373169,7905547.185465952,27.018244739053184,2.084473030488987e+33,0.7301379748119119,3.1624402162547995,2.92795905013988e+16,2.3301256990384605e-12
424,8.436486527272827e+32,16259521443.801888,7897899.668940469,26.93044131256868,2.085131603424303e+33,0.7301524865343991,3.1705901579067715,2.9156525362490944e+16,2.312282122061362e-12
425,8.456383901157906e+32,16281730690.6181,7890266.739004645,26.842761701022948,2.0857851453554047e+33,0.7301668889288863,3.178599569241059,2.903382682248248e+16,2.2945706529734053e-12
426,8.476281275042981e+32,16303951761.402178,7882648.571325792,26.75520523826669,2.0864336933602704e+33,0.7301811826689284,3.1864685473664864,2.891149394841782e+16,2.276990510268738e-12
427,8.496178648928059e+32,16326184847.511116,7875045.340959411,26.667771268747412,2.0870772843003477e+33,0.730195368426499,3.1941971948355876,2.8789525811876496e+16,2.259540913905362e-12
428,8.516076022813138e+32,16348430141.087336,7867457.22233847,26.580459147513157,2.0877159548209047e+33,0.7302094468719623,3.2017856196721732,2.8667921488938676e+16,2.2422210853408138e-12
429,8.535973396698213e+32,16370687835.067532,7859884.6169196665,26.493270104057707,2.0883497414131737e+33,0.7302234171325828,3.2092336215236164,2.854668286211184e+16,2.225030695861645e-12
430,8.555870770583291e+32,16392958121.626925,7852318.509441085,26.40623267259059,2.088978679085095e+33,0.7302372882209714,3.216566589393677,2.842580730727448e+16,2.2079595404951644e-12
431,8.575768144468369e+32,16415241169.16704,7844745.2869997155,26.319391466504705,2.089602799354456e+33,0.7302510721443853,3.2238225044868445,2.8305293276885892e+16,2.190993132369941e-12
432,8.595665518353447e+32,16437537108.415335,7837165.185852717,26.232745134971,2.090222131654213e+33,0.730264769144006,3.2310008789369022,2.8185139852528196e+16,2.1741312217642335e-12
433,8.615562892238525e+32,16459846070.983105,7829578.442273279,26.146292336355014,2.0908367053493614e+33,0.7302783794646479,3.2381012303701877,2.80653461187877e+16,2.157373554172574e-12
434,8.635460266123601e+32,16482168189.374271,7821985.204505339,26.060034701767826,2.0914465497522438e+33,0.7302919020642922,3.2451236562181043,2.794591399954088e+16,2.1407199992053716e-12
435,8.655357640008678e+32,16504503594.457693,7814385.773668239,25.973968945664016,2.0920516941133307e+33,0.7303053380385854,3.252067292735221,2.7826840725967844e+16,2.124170215150011e-12
436,8.675255013893757e+32,16526852419.675798,7806780.417446247,25.88809273297204,2.0926521675940738e+33,0.7303186880860568,3.2589314742638607,2.7708124417408136e+16,2.1077238902678526e-12
437,8.695152387778832e+32,16549214800.26314,7799169.372249967,25.802404758770695,2.0932479992762524e+33,0.7303319524656143,3.2657157402140893,2.7589764170656416e+16,2.0913807516352112e-12
438,8.71504976166391e+32,16571590872.382616,7791552.874495687,25.716903727253985,2.0938392181670067e+33,0.7303451314394716,3.2724196354225463,2.7471759085504924e+16,2.075140521932023e-12
439,8.734947135548988e+32,16593980773.134577,7783931.064918464,25.63159225138906,2.094425853222766e+33,0.7303582235437974,3.279043428463599,2.735411205456693e+16,2.059003111477432e-12
