,Mass,Radius,Temperature,Density,Luminosity,Hydrogen,Opacity,Convection,Pressure,Velocity
33,6.569587951347016e+31,5659718980.116103,12358241.554118086,81.28825965340043,6.156057622344006e+32,0.732,1.4680817059028186,0.0,1.3790175876810261e+17,5.378226064521796e-11
34,6.7686663741151075e+31,5720016652.655944,12338894.406338846,81.01891730083422,6.308376699415045e+32,0.732,1.4750870786207149,0.0,1.372296584237264e+17,5.326498510064735e-11
35,6.967744796883199e+31,5779261972.078818,12319709.66371627,80.7525543658766,6.4592352387804586e+32,0.732,1.4819688444581143,0.0,1.3656582869699514e+17,5.275654339012236e-11
36,7.16682321965129e+31,5837506604.47644,12300680.789912792,80.48905583491798,6.608660203612935e+32,0.732,1.4887312652195601,0.0,1.359099595604264e+17,5.225660174506713e-11
37,7.3659016424193815e+31,5894796913.18229,12281802.310986068,80.22831567600235,6.756675490567536e+32,0.732,1.4953778670379727,0.0,1.3526177250020784e+17,5.17648650620711e-11
38,7.564980065187473e+31,5951173954.769159,12263069.653097844,79.9702388161552,6.903301069644281e+32,0.732,1.501911547388464,0.0,1.3462102257807045e+17,5.128107643003252e-11
39,7.764058487955564e+31,6006679122.671381,12244478.40254438,79.71472410823658,7.048951523000867e+32,0.732,1.5083351509347862,0.0,1.3398745351992355e+17,5.1857430230789516e-11
40,7.9631369107236555e+31,6061348914.743025,12226019.525399877,79.46171650415037,7.195773968172381e+32,0.732,1.5146548941261566,0.0,1.3336084122570752e+17,5.1327618731287917e-11
41,8.162215333491747e+31,6115218485.53137,12207686.691255836,79.21114541499145,7.341100179595891e+32,0.732,1.520875052915808,0.0,1.327409653202535e+17,5.0806396517133063e-11
42,8.361293756259838e+31,6168321965.251424,12189476.713921161,78.9629209089211,7.484957164794593e+32,0.732,1.5269976629205282,0.0,1.3212760689384206e+17,5.029349600501492e-11
43,8.56037217902793e+31,6220688563.621506,12171387.420120811,78.71696404179482,7.627365743314104e+32,0.732,1.5330240255423804,0.0,1.31520582583932e+17,4.9788699274081826e-11
44,8.759450601796021e+31,6272347151.858553,12153416.328499144,78.47319695319311,7.76834896165488e+32,0.732,1.5389557104056302,0.0,1.3091970635897165e+17,4.929178010205793e-11
45,8.958529024564112e+31,6323324074.881079,12135559.48962234,78.23155956554584,7.907927587223e+32,0.732,1.544795357661186,0.0,1.3032480877077829e+17,4.8802506243064904e-11
46,9.157607447332204e+31,6373646318.28547,12117815.068218477,77.99197329358317,8.046126441260251e+32,0.732,1.5505441368439468,0.0,1.297357095735925e+17,4.832066600367417e-11
47,9.356685870100295e+31,6423337012.680693,12100181.769894121,77.75437045768008,8.182964791232679e+32,0.732,1.5562028177634277,0.0,1.2915225783918982e+17,4.784608386983867e-11
48,9.555764292868388e+31,6472418305.487163,12082655.120658984,77.51870630039932,8.318462017809177e+32,0.732,1.5617744734662995,0.0,1.2857430727750157e+17,4.737854222997913e-11
49,9.75484271563648e+31,6520911407.769745,12065236.10220713,77.28490340494132,8.452637595445187e+32,0.732,1.567258285752507,0.0,1.2800171604102478e+17,4.691790674788407e-11
50,9.95392113840457e+31,6568836638.53042,12047919.582573207,77.05292589130752,8.585511073346648e+32,0.732,1.572657835248703,0.0,1.274343466049104e+17,4.646395891057024e-11
51,1.0152999561172662e+32,6616213466.601286,12030706.106857527,76.82270371173847,8.717102056702904e+32,0.732,1.5779726601630064,0.0,1.2687206557453406e+17,4.601656540720148e-11
52,1.0352077983940753e+32,6663060550.29615,12013592.382877976,76.59419352482807,8.84743018832368e+32,0.732,1.5832050586870126,0.0,1.2631474357214915e+17,4.557554211224899e-11
53,1.0551156406708845e+32,6709395702.901568,11996576.219294706,76.36734731123099,8.976514952360179e+32,0.732,1.58835655594303,0.0,1.2576225576669566e+17,4.514072515460167e-11
54,1.0750234829476936e+32,6755231578.655892,11979658.410399888,76.14212007792126,9.104364673440742e+32,0.732,1.5934264637025433,0.0,1.25214523575313e+17,4.4712038072798686e-11
55,1.0949313252245027e+32,6800588528.559887,11962835.086510055,75.91846071547467,9.231008385941887e+32,0.732,1.598417619882183,0.0,1.2467139211489629e+17,4.428926326974479e-11
56,1.1148391675013119e+32,6845477391.258234,11946105.058934212,75.6963429809942,9.356452735919248e+32,0.732,1.6033307523035947,0.0,1.241327950799656e+17,4.387230912183362e-11
57,1.134747009778121e+32,6889915938.896393,11929466.855661914,75.47570984373833,9.480723511353762e+32,0.732,1.6081669919214034,0.0,1.235985965472053e+17,4.346101011160785e-11
58,1.1546548520549302e+32,6933914075.950053,11912920.215979204,75.25653176527169,9.603827345627463e+32,0.732,1.6129264317282985,0.0,1.2306873504958358e+17,4.305529153868148e-11
59,1.1745626943317393e+32,6977486673.244953,11896462.94894442,75.03876767410596,9.72578517887315e+32,0.732,1.617610686280793,0.0,1.2254309819618502e+17,4.2655001693166207e-11
60,1.1944705366085484e+32,7020646232.612839,11880093.589032676,74.82238193158746,9.846612967144261e+32,0.732,1.622220815938924,0.0,1.2202159463773574e+17,4.226001982794318e-11
61,1.2143783788853576e+32,7063404107.904498,11863810.969784696,74.60734158519413,9.966324665687723e+32,0.732,1.6267576578261318,0.0,1.2150414250809053e+17,4.187023869348292e-11
62,1.2342862211621667e+32,7105771274.988939,11847613.948732162,74.39361458770011,1.0084934222733612e+33,0.732,1.6312220405392297,0.0,1.209906619278548e+17,4.1485553353776406e-11
63,1.2541940634389758e+32,7147758345.821927,11831501.406563831,74.18116977141634,1.0202455571595779e+33,0.732,1.6356147843518622,0.0,1.2048107494856344e+17,4.1105861138378084e-11
64,1.274101905715785e+32,7189375581.913547,11815472.246311767,73.96997682332108,1.0318902622939145e+33,0.732,1.6399367014124442,0.0,1.1997530549876043e+17,4.073106159576192e-11
65,1.2940097479925941e+32,7230632907.223428,11799525.392557822,73.76000626103858,1.0434289257216254e+33,0.732,1.644188595936041,0.0,1.1947327933190493e+17,4.036105644795062e-11
66,1.3139175902694032e+32,7271539920.510807,11783659.790660411,73.55122940962596,1.0548629317275453e+33,0.732,1.648371264389718,0.0,1.1897492397603149e+17,3.999574954637908e-11
67,1.3338254325462124e+32,7312105907.165117,11767874.406001538,73.34361837913083,1.0661936601143072e+33,0.732,1.652485495670934,0.0,1.1848016868509635e+17,3.9635046828953314e-11
68,1.3537332748230215e+32,7352339850.5415,11752168.223254152,73.1371460428839,1.0774224854981784e+33,0.732,1.6565320712785816,0.0,1.1798894439194416e+17,3.9278856278266005e-11
69,1.3736411170998306e+32,7392250442.82435,11736540.245669702,72.931786016492,1.0885507766227239e+33,0.732,1.6605117654763262,0.0,1.175011836628324e+17,3.892708788093214e-11
70,1.3935489593766398e+32,7431844117.874685,11720990.284796298,72.72751762971845,1.0995792647345089e+33,0.732,1.6644247170977717,0.0,1.1701684214760598e+17,3.857968455876885e-11
71,1.4134568016534489e+32,7471129615.348324,11705517.156804297,72.52431448927373,1.1105094736121894e+33,0.732,1.668271861383015,0.0,1.1653584947635354e+17,3.823655117678387e-11
72,1.433364643930258e+32,7510115853.9980345,11690119.508465441,72.32214972409216,1.121343073406508e+33,0.732,1.672054275709396,0.0,1.1605813173556874e+17,3.789758736420105e-11
73,1.4532724862070672e+32,7548806739.668379,11674796.816692617,72.12101620806433,1.1320801670156516e+33,0.732,1.6757722627648848,0.0,1.1558366901600146e+17,3.756275669770356e-11
74,1.4731803284838763e+32,7587212748.091175,11659547.861070659,71.92087742770892,1.1427230691362393e+33,0.732,1.6794269015821768,0.0,1.1511236785936443e+17,3.723194129673765e-11
75,1.4930881707606854e+32,7625337726.717439,11644373.244293947,71.72171891019468,1.1532719698790167e+33,0.732,1.6830177393130046,0.0,1.146442071840495e+17,3.690511676055913e-11
76,1.5129960130374946e+32,7663191009.222898,11629271.125222689,71.52351278760023,1.163728952013486e+33,0.7319999999999999,1.6865462649388687,0.0,1.1417910359754973e+17,3.658216831542024e-11
77,1.5329038553143037e+32,7700775335.235945,11614240.82257757,71.32625763263702,1.1740939194369859e+33,0.732,1.690012875873776,0.0,1.1371704700697222e+17,3.6263067783132514e-11
78,1.5528116975911128e+32,7738100001.656498,11599281.720875276,71.12991730765313,1.1843690713093135e+33,0.732,1.6934182426622482,0.0,1.1325795211968168e+17,3.594771318549778e-11
79,1.572719539867922e+32,7775169368.492415,11584393.940502156,70.9344764318514,1.194554963890176e+33,0.732,1.6967623116158235,0.0,1.1280178878055875e+17,3.563606560197459e-11
80,1.5926273821447311e+32,7811988362.972054,11569575.705206452,70.73992806309415,1.2046523862556416e+33,0.732,1.70004636109074,0.0,1.1234851976587146e+17,3.5328057883235016e-11
81,1.6125352244215404e+32,7848563963.953042,11554826.964436006,70.54624350663904,1.2146629056913356e+33,0.732,1.703270602496222,0.0,1.1189808316945061e+17,3.5023618057353285e-11
82,1.6324430666983494e+32,7884901200.951489,11540147.326740101,70.35340610607267,1.2245874488275662e+33,0.732,1.7064353954129081,0.0,1.1145043876282573e+17,3.472269179722797e-11
83,1.6523509089751585e+32,7921004333.628491,11525535.19036142,70.16141044117069,1.2344267010202823e+33,0.7320000000000001,1.7095418903003439,0.0,1.1100555472088224e+17,3.4425219989458285e-11
84,1.6722587512519676e+32,7956878130.614139,11510991.851233892,69.97023047903302,1.244181568542259e+33,0.732,1.7125893014483728,0.0,1.105633926002882e+17,3.413116865941991e-11
85,1.6921665935287768e+32,7992528209.238085,11496514.880291115,69.77985798755168,1.2538533154015147e+33,0.732,1.7155794310084191,0.0,1.1012390307130478e+17,3.3840452866904946e-11
86,1.712074435805586e+32,8027959107.6771145,11482104.848217953,69.59027200671665,1.2634428492858281e+33,0.732,1.718511994674193,0.0,1.0968704886795594e+17,3.355303214699951e-11
87,1.731982278082395e+32,8063175252.902946,11467760.71270845,69.401461739932,1.2729510729461639e+33,0.732,1.721387804900579,0.0,1.0925279341148736e+17,3.326884947352532e-11
88,1.7518901203592042e+32,8098180963.719053,11453482.158365935,69.21341232095118,1.2823788839779544e+33,0.732,1.724207183141544,0.0,1.0882110078760838e+17,3.298785641712151e-11
89,1.7717979626360133e+32,8132980453.70278,11439268.743361808,69.02610999754873,1.291727174609933e+33,0.732,1.7269705391485655,0.0,1.0839193573598856e+17,3.271000392490374e-11
90,1.7917058049128225e+32,8167577834.054741,11425119.878591774,68.83954223539195,1.3009968314993207e+33,0.732,1.7296783832983187,0.0,1.0796526363700266e+17,3.243524222072701e-11
91,1.8116136471896316e+32,8201977116.358892,11411035.138863128,68.65369583923805,1.3101887355335186e+33,0.732,1.7323311176203786,0.0,1.0754105049754966e+17,3.2163523962479114e-11
92,1.8315214894664407e+32,8236182215.106745,11397013.723187763,68.46856018754872,1.3193037614937422e+33,0.732,1.7355619649221203,0.0,1.0711926294039827e+17,3.1894798769951013e-11
93,1.85142933174325e+32,8270196929.753687,11383038.614747167,68.28422227554238,1.3283427580460934e+33,0.732,1.741068281081578,0.0,1.0669986825034778e+17,3.162885367447688e-11
94,1.871337174020059e+32,8304024924.809047,11369103.420185082,68.1007051533981,1.337306525935337e+33,0.732,1.7465117499524256,0.0,1.062828342534123e+17,3.136558755540823e-11
95,1.891245016296868e+32,8337669315.048444,11355206.201690279,67.91800791317128,1.3461956686913446e+33,0.732,1.7518942416258472,0.0,1.0586813516592403e+17,3.1104951508633665e-11
96,1.9111528585736776e+32,8371133030.439132,11341349.106729353,67.73610609644615,1.3550107374511467e+33,0.732,1.7572140134026866,0.0,1.0545574717137738e+17,3.084693930249584e-11
97,1.9310607008504868e+32,8404420319.79935,11327529.979123026,67.5549932433905,1.3637528555279582e+33,0.732,1.7624733197482199,0.0,1.0504562904236045e+17,3.0591485146646526e-11
98,1.950968543127296e+32,8437534515.274883,11313749.423225537,67.37465143580492,1.3724228017537715e+33,0.732,1.7676718648552225,0.0,1.046377507074254e+17,3.033856137312645e-11
99,1.970876385404105e+32,8470478870.556305,11300007.802300911,67.19506449060692,1.3810213500832284e+33,0.732,1.772809567056,0.0,1.0423208261989408e+17,3.008813831137321e-11
100,1.990784227680914e+32,8503254568.651319,11286303.842567189,67.0162379396348,1.3895484169934057e+33,0.732,1.7778874538994025,0.0,1.0382862201496674e+17,2.984019610493075e-11
101,2.0106920699577233e+32,8535866397.377548,11272638.564469587,66.8381424777574,1.3980054708784216e+33,0.732,1.7829051344124789,0.0,1.0342731851641245e+17,2.9594691362440687e-11
102,2.0305999122345324e+32,8568317565.731738,11259011.411062349,66.66076717241138,1.4063933443772446e+33,0.732,1.787863359394025,0.0,1.0302814179145514e+17,2.935158476726325e-11
103,2.0505077545113416e+32,8600609002.581095,11245421.719423626,66.48411508028215,1.414711900356773e+33,0.732,1.7927626018141978,0.0,1.026310915325802e+17,2.911086479458243e-11
104,2.0704155967881507e+32,8632744938.688402,11231870.254085,66.30816115911212,1.4229624536884213e+33,0.732,1.7976026476879507,0.0,1.0223612314572894e+17,2.8872491012166095e-11
105,2.09032343906496e+32,8664728313.565296,11218356.723870793,66.13289406011647,1.431145788652475e+33,0.732,1.802384002723919,0.0,1.0184320866533582e+17,2.8636428955840104e-11
106,2.110231281341769e+32,8696559844.366795,11204880.483370492,65.95831775188549,1.4392617194900074e+33,0.732,1.8071071057830927,0.0,1.0145234994700954e+17,2.8402669324488042e-11
107,2.130139123618578e+32,8728244679.927765,11191441.455604117,65.78440609332219,1.447312053104316e+33,0.732,1.811772672060469,0.0,1.0106348836107986e+17,2.8171150576509537e-11
108,2.1500469658953872e+32,8759782599.398888,11178040.843873234,65.61115765987809,1.4552962141311005e+33,0.732,1.816379393317677,0.0,1.006766380503983e+17,2.7941891975558438e-11
109,2.1699548081721964e+32,8791178567.575596,11164677.1471463,65.43855543881153,1.4632159804055135e+33,0.732,1.8209292108973845,0.0,1.0029174186465277e+17,2.7714820449180978e-11
110,2.1898626504490055e+32,8822432712.72144,11151350.5167,65.26660196232163,1.4710709567440934e+33,0.732,1.8254217945977054,0.0,9.99088088410338e+16,2.748994081369716e-11
111,2.2097704927258146e+32,8853549557.791908,11138060.867647443,65.09527420890299,1.4788627725837107e+33,0.732,1.8298578106850745,0.0,9.9527786877831e+16,2.726719785547526e-11
112,2.2296783350026238e+32,8884528921.82389,11124809.17206454,64.9245717392923,1.4865909100126707e+33,0.732,1.834236178360717,0.0,9.914868905377862e+16,2.704660730123504e-11
113,2.249586177279433e+32,8915375621.638502,11111594.138685089,64.75447643566498,1.4942571834671073e+33,0.732,1.8385586796300293,0.0,9.877145817974008e+16,2.6828098542143046e-11
114,2.269494019556242e+32,8946089227.114952,11098415.996466167,64.5849936652449,1.501860977134299e+33,0.732,1.842824832721651,0.0,9.839611060375875e+16,2.6611683768299174e-11
115,2.289401861833051e+32,8976673853.912888,11085274.49738525,64.41610323877677,1.5094038218797628e+33,0.732,1.8470354162318712,0.0,9.80225981334985e+16,2.6397310272791873e-11
116,2.3093097041098603e+32,9007130924.51591,11072169.965134744,64.2477982974568,1.5168859989761261e+33,0.732,1.8511902267420517,0.0,9.765091041875565e+16,2.6184965900505198e-11
117,2.3292175463866694e+32,9037461652.17415,11059102.683197483,64.08007351848002,1.5243076971991345e+33,0.732,1.8552890597964313,0.0,9.72810400268188e+16,2.5974640767081387e-11
118,2.3491253886634786e+32,9067669508.680313,11046071.861471497,63.912915441905255,1.5316702046188616e+33,0.732,1.8593330680417883,0.0,9.691294667479304e+16,2.576628515918171e-11
119,2.3690332309402877e+32,9097755331.650581,11033077.60018414,63.74632200431096,1.5389735568659456e+33,0.732,1.863322143622035,0.0,9.65466278493697e+16,2.5559892317542232e-11
120,2.388941073217097e+32,9127720857.16461,11020119.890203014,63.58028604075151,1.546218231950738e+33,0.732,1.8672564505490752,0.0,9.618206789289638e+16,2.5355442252783108e-11
121,2.408848915493906e+32,9157568945.786474,11007198.560409622,63.41479400436906,1.5534052743151016e+33,0.732,1.87113652196268,0.0,9.581923433084182e+16,2.5152898047677144e-11
122,2.428756757770715e+32,9187301210.069586,10994313.630069647,63.249839128547706,1.5605351336810688e+33,0.732,1.8749624907265567,0.0,9.54581126595435e+16,2.495224113711653e-11
123,2.4486646000475242e+32,9216917913.550503,10981465.771891931,63.08541960833272,1.5676075965966768e+33,0.732,1.8787336676650435,0.0,9.509870833562987e+16,2.475347670535816e-11
124,2.4685724423243334e+32,9246422331.53823,10968654.170647196,62.92152260698654,1.574623957874893e+33,0.732,1.8824512391729504,0.0,9.474098182019238e+16,2.4556556150898694e-11
125,2.4884802846011425e+32,9275816081.579847,10955878.80373916,62.758141347070946,1.5815847043022588e+33,0.732,1.8861153930090284,0.0,9.438491788263886e+16,2.4361459962572313e-11
126,2.5083881268779516e+32,9305100754.730257,10943139.649197383,62.595269153252445,1.588490320035099e+33,0.732,1.8897263167722982,0.0,9.403050148748443e+16,2.4168168835381056e-11
127,2.5282959691547608e+32,9334277116.97068,10930436.823730469,62.43290396021296,1.5953408781163688e+33,0.732,1.893283912385332,0.0,9.367772999198872e+16,2.3976675925986672e-11
128,2.54820381143157e+32,9363347247.828014,10917770.222460119,62.271036251121636,1.6021371282004454e+33,0.732,1.8967885493876135,0.0,9.332658064671888e+16,2.3786954188710008e-11
129,2.568111653708379e+32,9392313026.126057,10905139.762549682,62.109657593896124,1.6088797323410256e+33,0.732,1.9002405447219446,0.0,9.297703343008784e+16,2.359897934270706e-11
130,2.5880194959851882e+32,9421175938.601704,10892545.423386522,61.948761726423896,1.6155691628892308e+33,0.732,1.9036400859386373,0.0,9.26290740885231e+16,2.3412732918954428e-11
131,2.6079273382619973e+32,9449937447.996553,10879987.18482892,61.788342481772304,1.6222058893519088e+33,0.732,1.906987360463388,0.0,9.228268855001448e+16,2.3228196646193633e-11
132,2.6278351805388065e+32,9478598993.50906,10867465.027173704,61.62839378694203,1.6287903783539279e+33,0.732,1.910282555607487,0.0,9.193786292162571e+16,2.3045352449295486e-11
133,2.6477430228156156e+32,9507161991.23685,10854978.93112472,61.468909661636744,1.635323093601912e+33,0.732,1.913525858577337,0.0,9.159458348704618e+16,2.2864182447639978e-11
134,2.6676508650924247e+32,9535627481.567633,10842529.068962734,61.3098855556952,1.6418043084117314e+33,0.732,1.9167172180603664,0.0,9.125284230355344e+16,2.2684675435952543e-11
135,2.687558707369234e+32,9563997110.293148,10830115.277089143,61.151314637505074,1.6482346242124245e+33,0.732,1.9198570025342456,0.0,9.091262171237869e+16,2.250680891403169e-11
136,2.707466549646043e+32,9592272388.487915,10817737.449345276,60.99319058357963,1.6546145818549128e+33,0.732,1.9229455085357685,0.0,9.057390594131461e+16,2.233056260160799e-11
137,2.727374391922852e+32,9620454641.242264,10805395.568236466,60.83550778074812,1.6609446321881898e+33,0.732,1.9259829221946738,0.0,9.023668198203842e+16,2.2155919420622796e-11
138,2.7472822341996613e+32,9648545171.948383,10793088.044781582,60.67826954227107,1.6672252223948117e+33,0.732,1.9298590670483027,0.0,8.990093699684848e+16,2.1982850926877488e-11
139,2.7671900764764704e+32,9676545249.873058,10780807.31374229,60.52151278207998,1.6734567856617283e+33,0.732,1.934375732772572,0.0,8.956665833267643e+16,2.1811285525863807e-11
140,2.7870979187532795e+32,9704456112.898857,10768552.476163648,60.36523686643082,1.6796397431635564e+33,0.732,1.9388386437912948,0.0,8.923383346808291e+16,2.1641201631592113e-11
141,2.8070057610300887e+32,9732278979.249128,10756323.589565381,60.209435858305085,1.685774513228516e+33,0.732,1.9432479441620036,0.0,8.890245003254986e+16,2.147258488224895e-11
142,2.8269136033068978e+32,9760015048.162773,10744120.711073786,60.05410390643307,1.6918615115651615e+33,0.732,1.9476037782884732,0.0,8.857249580816984e+16,2.1305421054105184e-11
143,2.846821445583707e+32,9787665500.241623,10731943.897405911,59.89923524420592,1.6979011512320476e+33,0.732,1.9519062909186315,0.0,8.824395872768474e+16,2.113969606074314e-11
144,2.866729287860516e+32,9815231497.790503,10719793.204854354,59.744824188599964,1.703893842608684e+33,0.732,1.9561556271419587,0.0,8.791682687255288e+16,2.0975395952284545e-11
145,2.8866371301373252e+32,9842714185.150118,10707668.689272752,59.590865139113646,1.7098399933677647e+33,0.732,1.9603519323863638,0.0,8.759108847104443e+16,2.0812506914618504e-11
146,2.9065449724141343e+32,9870114689.022995,10695570.406061882,59.437352576716606,1.7157400084486638e+33,0.732,1.9644953524145596,0.0,8.726673189636432e+16,2.0651015268629475e-11
147,2.9264528146909435e+32,9897434118.792587,10683498.410156406,59.28428106281071,1.7215942900321894e+33,0.7319999999999999,1.9685860333199552,0.0,8.694374566480226e+16,2.0490907469424363e-11
148,2.9463606569677526e+32,9924673353.957146,10671452.883173786,59.13164608937382,1.727403116269531e+33,0.732,1.9726239273772532,0.0,8.662212207024462e+16,2.0332174151668613e-11
149,2.9662684992445617e+32,9951833396.50144,10659433.926416041,58.97944268005953,1.733166839812729e+33,0.732,1.9766091096309304,0.0,8.63018512345757e+16,2.017480347256872e-11
150,2.986176341521371e+32,9978915543.056969,10647441.453485703,58.82766468770109,1.738885988552381e+33,0.732,1.9805419410596863,0.0,8.598291807503301e+16,2.0018777793413336e-11
151,3.00608418379818e+32,10005920838.848047,10635475.516949855,58.6763069789975,1.7445609541872986e+33,0.732,1.9844225698418474,0.0,8.56653116421056e+16,1.9864084066971966e-11
152,3.025992026074989e+32,10032850313.237556,10623536.16887178,58.52536449612762,1.7501921255476764e+33,0.732,1.988251144443118,0.0,8.534902112080376e+16,1.9710709376852854e-11
153,3.0458998683517983e+32,10059704980.009422,10611623.460800514,58.37483225578172,1.7557798885769058e+33,0.732,1.9920278136105445,0.0,8.503403582895827e+16,1.9558640936711848e-11
154,3.0658077106286074e+32,10086485837.645336,10599737.44376097,58.22470534820368,1.7613246263145586e+33,0.7320000000000001,1.995752726366025,0.0,8.472034521554398e+16,1.940786608945901e-11
155,3.0857155529054165e+32,10113193869.595821,10587878.168244688,58.074978936243674,1.7668267188805438e+33,0.732,1.9994260319993702,0.0,8.440793885902725e+16,1.925837230646294e-11
