,Mass,Radius,Temperature,Density,Luminosity,Hydrogen,Opacity,Pressure,Velocity
36,7.166117437495467e+31,5793540714.164317,13360716.642137561,82.43622848394718,8.348289879093471e+32,0.6816439845153421,1.6395781516536774,1.4546045533106442e+17,7.031303451125372e-11
37,7.365176255203673e+31,5850232808.657706,13339432.868606083,82.16480076831971,8.533910087363835e+32,0.6821055916792625,1.6427552112754373,1.4480285596886186e+17,6.964692956503992e-11
38,7.564235072911881e+31,5906028927.081381,13318491.342433725,81.8956870565117,8.717904072732242e+32,0.6825591268231713,1.645854920010534,1.441531379544273e+17,6.899541861118054e-11
39,7.763293890620089e+31,5960968554.978474,13297867.317139994,81.62891264777426,8.900305170772203e+32,0.6830048789658232,1.6488851658714307,1.4351107856057184e+17,6.835769314784245e-11
40,7.962352708328296e+31,6015088440.769972,13277536.697777847,81.36449929696145,9.08114482583081e+32,0.6834431258711782,1.6518537147583228,1.4287645705802326e+17,6.773298538501195e-11
41,8.161411526036504e+31,6068422847.295563,13257476.096559087,81.10246503701377,9.260452684480558e+32,0.6838741344992009,1.6547681788315036,1.4224905499251267e+17,6.712056704560737e-11
42,8.36047034374471e+31,6121003775.063276,13237663.641419379,80.84282690755205,9.438256700017122e+32,0.6842981388051923,1.657635762853761,1.4162866709020573e+17,6.651976468079717e-11
43,8.559529161452918e+31,6172861159.166538,13218078.292393006,80.58559817434273,9.614583246519202e+32,0.6847153621165376,1.6604634520267245,1.4101509139660944e+17,6.592994221858255e-11
44,8.758587979161125e+31,6224023046.699193,13198698.284320312,80.33079012970221,9.789457179781662e+32,0.6851260501199262,1.6632585772161037,1.4040811938034642e+17,6.535047078185836e-11
45,8.957646796869333e+31,6274515754.40661,13179503.792828705,80.07841322591126,9.962901898313755e+32,0.6855304091634378,1.6660278909871513,1.3980755950213077e+17,6.47807790642401e-11
46,9.15670561457754e+31,6324364009.404928,13160478.492317937,79.82846386725839,1.0134939501374491e+33,0.6859285980166694,1.668776811245622,1.3921322954915278e+17,6.422037152567722e-11
47,9.355764432285748e+31,6373591083.785174,13141602.346756378,79.5809483650556,1.0305590854050212e+33,0.6863208455355425,1.671512306237266,1.3862493474067096e+17,6.36687067974349e-11
48,9.554823249993954e+31,6422218901.714204,13122860.02922163,79.33585643158901,1.0474875612203455e+33,0.6867073126673817,1.6742395281599745,1.3804249557055221e+17,6.312533743908485e-11
49,9.753882067702162e+31,6470268151.870726,13104235.40611365,79.0931839605069,1.064281236026517e+33,0.6870881739285428,1.6769640880382255,1.3746573787296682e+17,6.258981976928695e-11
50,9.95294088541037e+31,6517758376.015216,13085714.596505765,78.85291471057181,1.0809418666307123e+33,0.6874635847242409,1.679690693593177,1.3689448953745606e+17,6.206175762740978e-11
51,1.0151999703118575e+32,6564708060.01872,13067282.789790533,78.61503973257875,1.0974711148977559e+33,0.6878337155398508,1.6824245666960391,1.3632858443793427e+17,6.154075535500332e-11
52,1.0351058520826785e+32,6611134705.468767,13048930.153596496,78.37953342333978,1.11387055694377e+33,0.6881986682966803,1.6851689588678647,1.3576787357825502e+17,6.102650809534213e-11
53,1.0550117338534993e+32,6657054908.653489,13030642.962384874,78.14637800412909,1.1301416912189597e+33,0.6885586249470115,1.6879287008580919,1.3521219062648869e+17,6.051865670526376e-11
54,1.07491761562432e+32,6702484418.834438,13012411.078331923,77.91554328110142,1.1462859372675397e+33,0.6889137224341852,1.690707201838789,1.3466138151018522e+17,6.001690845664488e-11
55,1.0948234973951406e+32,6747438202.945226,12994227.136716472,77.68700128136419,1.162304650756884e+33,0.6892640438057093,1.6935069430470393,1.3411532005156082e+17,5.952102907330805e-11
56,1.1147293791659614e+32,6791930496.746088,12976081.280205421,77.46071379863112,1.178199128900807e+33,0.6896097563126765,1.6963312016833503,1.3357384633790523e+17,5.903074240921432e-11
57,1.134635260936782e+32,6835974858.7271805,12957966.512172282,77.23665311705527,1.1939706096701779e+33,0.6899509558452046,1.6991824124322998,1.3303684152133216e+17,5.854583579163445e-11
58,1.154541142707603e+32,6879584208.189491,12939876.657777697,77.01477822526242,1.2096202831561581e+33,0.6902877570063944,1.7020625402519731,1.3250417495129301e+17,5.806610901630908e-11
59,1.1744470244784237e+32,6922770873.331797,12921806.388052605,76.79504319968389,1.2251492951741966e+33,0.690620276603495,1.7049731912329125,1.3197571710296797e+17,5.7591379138779645e-11
60,1.1943529062492444e+32,6965546631.157462,12903751.473480783,76.57740503450422,1.2405587521313033e+33,0.6909486131973563,1.707915633349646,1.314513534365758e+17,5.712148863717201e-11
61,1.214258788020065e+32,7007922740.075602,12885708.549144255,76.36181809512766,1.2558497266840136e+33,0.6912728627502064,1.710890791570082,1.3093097395408869e+17,5.66562973473425e-11
62,1.2341646697908858e+32,7049909972.999503,12867675.216926595,76.14823496813571,1.2710232622354423e+33,0.6915931147354037,1.7138992164464817,1.3041447521289634e+17,5.6195683971395804e-11
63,1.2540705515617066e+32,7091518647.550217,12849649.44796621,75.93660420075514,1.2860803766516216e+33,0.6919094688878697,1.7169412654530456,1.2990175201346498e+17,5.573953428818081e-11
64,1.2739764333325272e+32,7132758655.284991,12831630.354554258,75.72687416133937,1.3010220653926687e+33,0.6922220112763456,1.720016869425867,1.293927093484337e+17,5.528775559248064e-11
65,1.293882315103348e+32,7173639486.80172,12813617.8674397,75.5189920663972,1.315849306252034e+33,0.6925308227475832,1.7231256309663565,1.2888725822919235e+17,5.484027013837952e-11
66,1.3137881968741689e+32,7214170255.572338,12795612.307335135,75.31290247437038,1.3305630623868072e+33,0.6928359904146811,1.7262669562362731,1.2838530988718158e+17,5.4397006857116484e-11
67,1.3336940786449896e+32,7254359720.917859,12777614.733646601,75.10854931610578,1.3451642846158507e+33,0.693137596064119,1.7294399506693332,1.2788678154224022e+17,5.395790775706257e-11
68,1.3535999604158102e+32,7294216308.363109,12759626.792612307,74.90587566929621,1.3596539144051232e+33,0.6934357193381796,1.732643467276778,1.2739159474964206e+17,5.352292490038191e-11
69,1.373505842186631e+32,7333748128.730473,12741650.81363881,74.7048276288875,1.3740328865610898e+33,0.6937304278127674,1.7358761277109562,1.2689968190629739e+17,5.3092023693034625e-11
70,1.3934117239574518e+32,7372962993.941854,12723689.680575632,74.50535242325,1.3883021321897717e+33,0.6940217828388134,1.7391363365149668,1.2641098226686054e+17,5.2665179338899884e-11
71,1.4133176057282724e+32,7411868432.704261,12705746.22103414,74.30738470835543,1.402462579942528e+33,0.6943098780558019,1.7424222862531717,1.2592541636573464e+17,5.224235939473325e-11
72,1.4332234874990931e+32,7450471712.235633,12687825.183968352,74.11087246792123,1.416515157807669e+33,0.6945947484258533,1.7457316149409077,1.254429406454907e+17,5.182356857661214e-11
73,1.453129369269914e+32,7488779845.462034,12669929.858165149,73.9157554691935,1.4304607964814074e+33,0.6948764802465885,1.7490623528582332,1.2496348809235011e+17,5.140878420509417e-11
74,1.4730352510407348e+32,7526799608.584096,12652064.292768419,73.72198533262284,1.444300426513549e+33,0.6951551263295453,1.752412398087388,1.2448701596190654e+17,5.0998001620229776e-11
75,1.4929411328115554e+32,7564537547.441218,12634232.718634468,73.5295021978289,1.458034981139976e+33,0.6954307625237516,1.7557793485031392,1.2401346603623976e+17,5.0591212134052404e-11
76,1.5128470145823762e+32,7601999995.138975,12616441.44442574,73.33825374305377,1.4716653985890822e+33,0.6957034123406632,1.7591600711560416,1.2354280807936309e+17,5.0188441638775386e-11
77,1.532752896353197e+32,7639193079.167515,12598693.852942405,73.14818383945446,1.485192622900792e+33,0.6959731686160175,1.7625524710894056,1.2307498324652374e+17,4.9789669344129714e-11
78,1.5526587781240175e+32,7676122733.684775,12580994.8436977,72.95924884253004,1.498617599278598e+33,0.6962400721145175,1.7659540291366005,1.226099634950186e+17,4.939490329823893e-11
79,1.5725646598948383e+32,7712794702.973666,12563350.84663586,72.77139217960232,1.5119412803124063e+33,0.6965041606190411,1.7693613524061522,1.2214771350470443e+17,4.9004165973957666e-11
80,1.5924705416656593e+32,7749214557.180689,12545765.534840595,72.58456734181695,1.525164624068902e+33,0.6967655085891088,1.7727722655729137,1.2168819133810509e+17,4.861744393945599e-11
81,1.61237642343648e+32,7785387695.915757,12528243.897884015,72.39872874255835,1.5382885906475297e+33,0.6970241635002183,1.77618404411855,1.2123136673343475e+17,4.823474276876156e-11
82,1.6322823052073008e+32,7821319356.025403,12510791.980327161,72.21382593563185,1.5513141462240527e+33,0.6972801621912881,1.7795934083899625,1.207772103315453e+17,4.785607958103255e-11
83,1.6521881869781214e+32,7857014621.759003,12493413.141794989,72.02983013559901,1.5642422611569455e+33,0.6975335519660436,1.7829984887050339,1.203257038738395e+17,4.7481443572259884e-11
84,1.672094068748942e+32,7892478421.434213,12476113.500264926,71.84668577066655,1.5770739093142237e+33,0.6977843778432626,1.7863957932594512,1.198768105615885e+17,4.711084824625516e-11
85,1.691999950519763e+32,7927715547.653669,12458895.966342477,71.66436328343394,1.5898100671995597e+33,0.6980326957791335,1.7897835386700103,1.1943050704448114e+17,4.674427460313892e-11
86,1.7119058322905835e+32,7962730651.08671,12441765.918337842,71.48281962056278,1.6024517124505972e+33,0.6982785386259399,1.79315866405803,1.189867688840219e+17,4.638173062317601e-11
87,1.7318117140614045e+32,7997528253.397233,12424726.372701636,71.30202594713474,1.614999824511528e+33,0.6985219555573279,1.7965192815573934,1.1854557406158336e+17,4.602319799251188e-11
88,1.751717595832225e+32,8032112746.272276,12407781.864239797,71.12194522046754,1.627455382678282e+33,0.6987629802500932,1.7998627008093737,1.1810689986635237e+17,4.566867466192155e-11
89,1.771623477603046e+32,8066488401.1122465,12390934.8186587,70.94255293222074,1.6398193656100545e+33,0.6990016600655192,1.8031872861407257,1.1767072544268237e+17,4.53181355038033e-11
90,1.7915293593738666e+32,8100659368.371916,12374189.40290625,70.76381492237299,1.6520927500952537e+33,0.6992380249957894,1.8064904797432004,1.1723702879144346e+17,4.4971573883131146e-11
91,1.811435241144687e+32,8134629687.382248,12357546.833244637,70.58571417172715,1.6642765098726394e+33,0.6994721249338094,1.8097712240581139,1.1680579004920552e+17,4.462895155667945e-11
92,1.831341122915508e+32,8168403283.026073,12341011.566964867,70.40822120033843,1.6763716151432206e+33,0.6997039690944422,1.8130268657030646,1.1637699563436365e+17,4.429026749043512e-11
93,1.8512470046863287e+32,8201983976.426865,12324583.594059817,70.23132153311725,1.6883790321070307e+33,0.6999336187645224,1.8162568579948308,1.1595061920281938e+17,4.395546814533975e-11
94,1.8711528864571497e+32,8235375482.252552,12308265.56547989,70.05499003337715,1.7002997186243837e+33,0.7001611018771203,1.8194593318123204,1.1552663887334678e+17,4.36245303496904e-11
95,1.8910587682279702e+32,8268581418.083301,12292058.39920398,69.87921153063068,1.7121346263695807e+33,0.7003864558862134,1.822633307231598,1.1510503373258074e+17,4.329741301806967e-11
96,1.9109646499987912e+32,8301605303.741895,12275962.337823192,69.70397574211508,1.7238846974211712e+33,0.700609717411942,1.825778168492096,1.146857845230366e+17,4.297406901770803e-11
97,1.930870531769612e+32,8334450562.917687,12259979.61196296,69.52926870934712,1.7355508658852896e+33,0.7008308891382322,1.8288923806842403,1.1426888150631387e+17,4.2654475612099114e-11
98,1.9507764135404324e+32,8367120528.659718,12244108.58492255,69.35508007422803,1.747134056402843e+33,0.7010500349157474,1.8319761017995222,1.1385429018268771e+17,4.321483485877097e-11
99,1.9706822953112533e+32,8399618445.256054,12228348.608801981,69.18140274478515,1.758847784823254e+33,0.7006552101048603,1.8345067847920307,1.1338847248701098e+17,4.282222941080704e-11
100,1.990588177082074e+32,8431947470.135827,12212699.126051545,69.00824168164365,1.7704698888647492e+33,0.7008991161661212,1.8375526649410028,1.1298116129878067e+17,4.247331966780315e-11
101,2.0104940588528952e+32,8464110671.562351,12197157.562074566,68.83558931582235,1.7820014490938268e+33,0.701140639935244,1.8405681835379597,1.1257603682330778e+17,4.212870811060872e-11
102,2.0303999406237154e+32,8496111037.67076,12181722.788621694,68.6634439130182,1.7934435244785003e+33,0.7013798093097887,1.8435534637648638,1.121730813481655e+17,4.178832041821575e-11
103,2.050305822394536e+32,8527951476.755532,12166394.227058405,68.49180347757797,1.8047971571408797e+33,0.7016166357817452,1.8465083877501454,1.1177228045111902e+17,4.145209144259551e-11
104,2.070211704165357e+32,8559634820.283769,12151168.952812694,68.32066172339437,1.8160633702898498e+33,0.701851189808715,1.8494337808736585,1.1137359633059058e+17,4.111992088974807e-11
105,2.0901175859361776e+32,8591163827.627148,12136045.13794167,68.1500329876578,1.8272431647246334e+33,0.7020834629010089,1.8523303960435893,1.1097702825743053e+17,4.079173575843268e-11
106,2.1100234677069985e+32,8622541179.203726,12121019.60299606,67.97990503131275,1.838337521132432e+33,0.7023135367676563,1.8551990799767615,1.1058252769879534e+17,4.046743279658024e-11
107,2.129929349477819e+32,8653769491.282034,12106091.107211918,67.81029105152865,1.8493473982621033e+33,0.7025413846163941,1.8580403294099939,1.101900961525321e+17,4.0146950048732876e-11
108,2.14983523124864e+32,8684851306.691704,12091255.11505166,67.64118604943765,1.8602737346370798e+33,0.7027670933048196,1.8608557528512408,1.0979968532486736e+17,3.983017166343854e-11
109,2.1697411130194606e+32,8715789105.52473,12076508.965999411,67.47260658448482,1.871117443268246e+33,0.7029906526129447,1.8636465706729326,1.0941129100718458e+17,3.951702037315596e-11
110,2.189646994790281e+32,8746585297.505306,12061848.817280158,67.30455007880484,1.8818794159726217e+33,0.703212121361054,1.8664141709503226,1.0902487323103776e+17,3.9207395299228594e-11
111,2.209552876561102e+32,8777242232.905481,12047271.505938003,67.1370249439374,1.8925605207924274e+33,0.7034315141583297,1.8691598741272628,1.0864041252055848e+17,3.8901212027463015e-11
112,2.2294587583319228e+32,8807762199.570364,12032773.451758005,66.9700398474954,1.9031616041275776e+33,0.7036488517525398,1.8718852110705675,1.0825788676961158e+17,3.859838222576965e-11
113,2.249364640102744e+32,8838147424.793663,12018350.100598147,66.80359829523613,1.9136834889080612e+33,0.7038641862900512,1.8745920673753251,1.0787725962386067e+17,3.829880376483781e-11
114,2.2692705218735643e+32,8868400079.555685,12003997.839334559,66.6377150256393,1.9241269740512557e+33,0.7040775205922248,1.8772821551048873,1.0749851749793054e+17,3.80023945187897e-11
115,2.289176403644385e+32,8898522275.258364,11989712.477161381,66.47239503893341,1.9344928368539462e+33,0.7042888918024518,1.8799572742162955,1.0712162898544173e+17,3.77090620144447e-11
116,2.309082285415206e+32,8928516069.895185,11975489.786116656,66.30764365352059,1.9447818314612494e+33,0.7044983358161967,1.8826192711068508,1.067465630346384e+17,3.741871542837515e-11
117,2.3289881671860264e+32,8958383469.564821,11961325.985492222,66.14347146712366,1.9549946899513883e+33,0.7047058654198444,1.8852699204755892,1.063732994488766e+17,3.713127420981686e-11
118,2.3488940489568477e+32,8988126427.695751,11947217.186074251,65.97988821834049,1.9651321239407105e+33,0.7049114973027735,1.8879110523805447,1.0600181623842938e+17,3.6846657760314986e-11
119,2.368799930727668e+32,9017746846.987902,11933158.801742064,65.81689860752293,1.9751948237520667e+33,0.7051152747518041,1.8905447351615496,1.056320795582066e+17,3.656477588726557e-11
120,2.388705812498489e+32,9047246583.152615,11919146.842291519,65.65451061306271,1.9851834579644763e+33,0.705317220518165,1.8931728581809861,1.0526406471795922e+17,3.628554965469616e-11
121,2.408611694269309e+32,9076627444.851322,11905177.415955745,65.49273225026481,1.995098675437079e+33,0.7055173555468003,1.8957972907668164,1.0489774805800622e+17,3.6008903199458365e-11
122,2.42851757604013e+32,9105891195.042896,11891246.94112292,65.33157503843499,2.004941106396755e+33,0.7057156866195023,1.8984198567649297,1.0453311335610912e+17,3.573476788636689e-11
123,2.448423457810951e+32,9135039550.735537,11877351.437633952,65.17104024987694,2.0147113630980953e+33,0.7059122541432807,1.90104237348744,1.0417012741452864e+17,3.546306715227028e-11
124,2.468329339581772e+32,9164074188.815302,11863487.346671354,65.01113390625167,2.0244100393192168e+33,0.706107079550234,1.9036665858700315,1.038087670598146e+17,3.519373357345741e-11
125,2.488235221352593e+32,9192996745.113882,11849651.266230298,64.8518613815581,2.034037712148098e+33,0.7063001839653972,1.906294175017781,1.0344900965159614e+17,3.492670298743789e-11
126,2.5081411031234128e+32,9221808815.849514,11835839.968012355,64.6932273526893,2.0435949428516793e+33,0.706491588211132,1.9089267482971377,1.0309083313933626e+17,3.466191460369983e-11
127,2.528046984894234e+32,9250511959.042246,11822050.412814016,64.53523575646278,2.0530822777743436e+33,0.7066813128114594,1.911565830104267,1.0273421611483306e+17,3.4399311091899063e-11
128,2.5479528666650547e+32,9279107695.902601,11808279.764339747,64.37788975320971,2.062500249259558e+33,0.7068693779963322,1.9142128533562746,1.0237913786017107e+17,3.4138838647506126e-11
129,2.5678587484358756e+32,9307597512.192694,11794525.503198005,64.22119239437357,2.071849376728652e+33,0.7070557999860093,1.9168691190433114,1.02025580088297e+17,3.3880448586138066e-11
130,2.587764630206696e+32,9335982859.251328,11780785.191522947,64.06514491975244,2.0811301676677865e+33,0.7072405999918088,1.9195358681954842,1.0167352288497296e+17,3.3624093597517257e-11
131,2.6076705119775168e+32,9364265155.73222,11767056.563466609,63.90974728923613,2.0903431181590357e+33,0.7074238012086532,1.922214249614255,1.0132294609540672e+17,3.3369729035186643e-11
132,2.6275763937483378e+32,9392445789.064898,11753337.700431978,63.754999327960924,2.099488713838261e+33,0.7076054226843422,1.9249052605379995,1.0097383215784466e+17,3.311731544110574e-11
133,2.6474822755191583e+32,9420526116.374025,11739626.93061043,63.60089999910985,2.108567431088956e+33,0.707785483194041,1.927609776169675,1.00626164362548e+17,3.286681688378304e-11
134,2.6673881572899796e+32,9448507465.686523,11725922.83257796,63.44744740547616,2.1175797379762487e+33,0.7079640012441929,1.9303285461182287,1.002799268675814e+17,3.2618200897406806e-11
135,2.6872940390608e+32,9476391137.1046,11712224.237163622,63.294638796815335,2.126526095163324e+33,0.7081409950763783,1.933062191718367,9.99351047088248e+16,3.237143840245769e-11
136,2.7071999208316205e+32,9504178403.943697,11698530.227615409,63.14247058280927,2.1354069568052587e+33,0.7083164826711188,1.9358112042299078,9.959168380432486e+16,3.2126503608896884e-11
137,2.727105802602441e+32,9531870513.834337,11684840.13810023,62.9909383513441,2.1442227714155387e+33,0.7084904817516277,1.9385759439101755,9.924965095299738e+16,3.1883373903073806e-11
138,2.747011684373262e+32,9559468689.787037,11671153.550578408,62.84003689184869,2.152973982700864e+33,0.7086630097875081,1.9413566399524003,9.890899382778946e+16,3.1642029719531174e-11
139,2.7669175661440833e+32,9586974131.219402,11657470.473488262,62.68976151780807,2.1616610306048995e+33,0.7088340773848896,1.9441533320948214,9.856970404968848e+16,3.1402457048480596e-11
140,2.7868234479149035e+32,9614388014.380278,11643790.843307288,62.540104634113895,2.1702843520580508e+33,0.7090037060618408,1.9469660310429204,9.82317688933113e+16,3.116464013742727e-11
141,2.806729329685724e+32,9641711494.250097,11630114.927995963,62.39105865971291,2.1788443811460817e+33,0.7091719133928616,1.9497945883326193,9.789517817079624e+16,3.092856731992663e-11
142,2.8266352114565447e+32,9668945705.135582,11616443.238063812,62.242615509613756,2.1873415500398014e+33,0.7093387159079177,1.952638725304253,9.75599228637672e+16,3.069422966469608e-11
143,2.8465410932273657e+32,9696091761.470417,11602776.494027799,62.09476648193547,2.1957762896671688e+33,0.709504129900308,1.955498044252058,9.722599471713893e+16,3.046162046869316e-11
144,2.8664469749981862e+32,9723150758.644281,11589115.614966588,61.947502304734925,2.204149030285546e+33,0.7096681714300705,1.958372033103947,9.689338620324534e+16,3.0230735066958965e-11
145,2.8863528567690072e+32,9750123773.791227,11575461.705999484,61.80081318549485,2.212460202001717e+33,0.7098308563273432,1.961260070776011,9.65620904821667e+16,3.0001570637232706e-11
146,2.906258738539828e+32,9777011866.537342,11561816.044791473,61.65468886287224,2.2207102352383246e+33,0.7099922001956736,1.9641614331599304,9.623210135855706e+16,2.977412600075343e-11
147,2.9261646203106487e+32,9803816079.707718,11548180.252068114,61.50912183001599,2.2288995614109024e+33,0.7101522075922582,1.967075282611459,9.590341891809832e+16,2.95484046868737e-11
148,2.9460705020814693e+32,9830537438.619656,11534555.82120159,61.36409956202787,2.2370286134067385e+33,0.7103108987966528,1.9700007168374634,9.557603544308176e+16,2.9324406633111206e-11
149,2.9659763838522903e+32,9857176953.736807,11520944.376685996,61.21960931176689,2.245097825135968e+33,0.7104682935673757,1.972936751692583,9.524994386080066e+16,2.9102132920700675e-11
150,2.9858822656231112e+32,9883735621.214724,11507347.735478707,61.07563948527675,2.2531076319122683e+33,0.7106244066623343,1.9758823218639532,9.492514005345378e+16,2.8881586915969875e-11
151,3.005788147393932e+32,9910214422.837687,11493767.808895119,60.93217829924176,2.2610584708718645e+33,0.7107792526282316,1.9788362967531805,9.460162029339637e+16,2.8662772625046976e-11
152,3.0256940291647524e+32,9936614326.527208,11480207.064040732,60.789217353211136,2.2689507817246503e+33,0.7109328288210727,1.9817973340759791,9.427938934235138e+16,2.8445700958023507e-11
153,3.0455999109355733e+32,9962936285.294765,11466667.240727047,60.64674241298689,2.2767850068109923e+33,0.7110851603990302,1.9847642993172139,9.395843883727509e+16,2.823037237614794e-11
154,3.065505792706394e+32,9989181240.172516,11453150.285287676,60.504740404516895,2.2845615897193834e+33,0.7112362664743586,1.9877359666420422,9.363876340494243e+16,2.801678968820456e-11
