,Epoch00,Epoch01
103,0.732,0.7016166451825027
104,0.732,0.7018511905430352
105,0.732,0.7020834723985833
106,0.732,0.7023135368567953
107,0.732,0.7025413940282427
108,0.732,0.7027670958491778
109,0.732,0.7029906612611196
110,0.732,0.7032121279584982
111,0.732,0.7034315192475527
112,0.732,0.7036488610101969
113,0.732,0.7038641900578951
114,0.732,0.7040775268733461
115,0.732,0.7042889009905549
116,0.732,0.7044983411825062
117,0.732,0.7047058686375329
118,0.732,0.7049115056507976
119,0.732,0.7051152835497573
120,0.732,0.705317226058305
121,0.732,0.7055173560797344
122,0.732,0.7057156924002168
123,0.732,0.705912262516162
124,0.732,0.706107088500097
125,0.732,0.7063001920385304
126,0.732,0.7064915944404629
127,0.732,0.7066813166456732
128,0.732,0.7068693792327855
129,0.732,0.7070558011763859
130,0.7319999999999999,0.7072406028929277
131,0.732,0.7074238052072809
132,0.732,0.7076054273072838
133,0.732,0.7077854880576017
134,0.732,0.7079640060066018
135,0.732,0.7081409993930562
136,0.732,0.7083164861526728
137,0.732,0.7084904839244642
138,0.732,0.7086630100569551
139,0.732,0.708834079478774
140,0.732,0.7090037104624978
141,0.732,0.7091719197989729
142,0.732,0.7093387237505911
143,0.732,0.7095041383175579
144,0.732,0.7096681792432499
145,0.7320000000000001,0.7098308620194442
146,0.732,0.7099922018914202
147,0.7319999999999999,0.7101522111569429
148,0.732,0.7103109058811425
149,0.732,0.7104683018079103
150,0.7319999999999999,0.7106244132537758
151,0.732,0.7107792543122964
152,0.732,0.710932833650152
153,0.732,0.7110851683553598
154,0.732,0.7112362734757536
155,0.732,0.7113861622673253
156,0.732,0.7115348429743299
157,0.732,0.7116823321357644
158,0.732,0.7118286434109843
159,0.732,0.7119737856450999
160,0.732,0.7121177698020034
161,0.732,0.7122606128375888
162,0.732,0.7124023241078152
163,0.732,0.7125429136139637
164,0.732,0.712682397189436
165,0.732,0.712820780722711
166,0.732,0.7129580769025751
167,0.732,0.7130943008584714
168,0.732,0.7132294561448991
169,0.732,0.7133635606389781
170,0.732,0.7134966198627722
171,0.732,0.7136286446150547
172,0.732,0.7137596486793205
173,0.732,0.7138896371467125
174,0.732,0.7140186266426519
175,0.732,0.7141466166112297
176,0.732,0.7142736268943695
177,0.732,0.7143996604141355
178,0.732,0.7145247323037741
179,0.732,0.7146488446678706
180,0.732,0.7147720129533045
181,0.732,0.7148942418300336
182,0.732,0.7150155453883145
183,0.732,0.7151359244508032
184,0.732,0.7152553961438031
185,0.732,0.7153739617007115
186,0.732,0.7154916366152808
187,0.732,0.7156084215514099
188,0.732,0.7157243310658036
189,0.732,0.7158393712472612
190,0.732,0.7159535481699087
191,0.732,0.7160668734070114
192,0.732,0.7161793500785615
193,0.732,0.7162909910719821
194,0.7319999999999999,0.7164017993067731
195,0.732,0.7165117848892423
196,0.732,0.7166209576341238
197,0.732,0.7167293171697586
198,0.732,0.7168368780557107
199,0.7320000000000002,0.7169436467588982
200,0.7320000000000001,0.7170496245702692
201,0.732,0.717154824833629
202,0.732,0.7172592532809141
203,0.732,0.7173629121760554
204,0.732,0.7174658136753068
205,0.7320000000000001,0.7175679638552644
206,0.732,0.717669364054316
207,0.732,0.7177700265301722
208,0.732,0.7178699576479889
209,0.732,0.7179691579614844
210,0.732,0.7180676391293813
211,0.7319999999999999,0.7181654071669796
212,0.732,0.7182624656178154
213,0.732,0.7183588212555486
214,0.732,0.7184544812477591
215,0.732,0.7185494514693656
216,0.732,0.7186437369985079
217,0.732,0.7187373421748704
218,0.732,0.7188302755870646
219,0.732,0.7189225428323034
220,0.732,0.7190141468576746
221,0.732,0.719105094481441
222,0.732,0.7191953915949317
223,0.732,0.7192850439751035
224,0.732,0.719374057695137
225,0.732,0.7194624340297928
226,0.732,0.7195501818943627
227,0.732,0.7196373057404218
228,0.732,0.719723810852508
229,0.732,0.7198097030402778
230,0.732,0.7198949841809256
231,0.732,0.7199796618085731
232,0.732,0.7200637402433182
233,0.732,0.7201472249153139
234,0.732,0.7202301208047363
235,0.732,0.7203124316640191
236,0.732,0.7203941625039311
237,0.732,0.7204753168914771
238,0.732,0.7205559014698851
239,0.732,0.7206359199693427
240,0.732,0.7207153770581924
241,0.732,0.7207942776052843
242,0.7319999999999999,0.720872625032021
243,0.7319999999999999,0.7209504245967917
244,0.732,0.7210276786895872
245,0.732,0.7211043939935021
246,0.732,0.7211805736173662
247,0.732,0.7212562224123248
248,0.732,0.7213313443006236
249,0.732,0.7214059432118298
250,0.732,0.7214800237755032
251,0.732,0.7215535891056445
252,0.732,0.7216266444409594
253,0.7320000000000001,0.7216991916402495
254,0.7320000000000001,0.7217712365283133
255,0.732,0.721842781867577
256,0.732,0.7219138326517295
257,0.7319999999999999,0.7219843918000732
258,0.732,0.7220544637092176
259,0.732,0.7221240517129458
260,0.732,0.7221931596873896
261,0.732,0.7222617913106375
262,0.732,0.7223299500089794
263,0.732,0.7223976397403195
264,0.732,0.7224648635461374
265,0.732,0.7225316256050017
266,0.732,0.7225979286333509
267,0.732,0.7226637769762737
268,0.732,0.7227291730799997
269,0.732,0.7227941214066878
270,0.732,0.7228586241825609
271,0.732,0.7229226859417963
272,0.732,0.7229863087364734
273,0.732,0.7230494971318548
274,0.732,0.7231122529757614
275,0.732,0.7231745808596648
276,0.732,0.7232364827244208
277,0.7320000000000001,0.7232979629720837
278,0.7320000000000001,0.7233590235148073
279,0.7320000000000001,0.7234196686387495
280,0.732,0.7234799002437292
281,0.732,0.723539722531361
282,0.732,0.7235991373618458
283,0.732,0.7236581488805691
284,0.732,0.7237167587935186
285,0.732,0.7237749712358814
286,0.732,0.7238327880363834
287,0.732,0.723890213125435
288,0.732,0.7239472483766708
289,0.732,0.7240038975433837
290,0.732,0.7240601625834293
291,0.732,0.7241160470587602
292,0.732,0.7241715530268468
293,0.732,0.7242266838461119
294,0.732,0.7242814416870187
295,0.732,0.7243358296941547
296,0.732,0.7243898501624845
297,0.732,0.7244435060141983
298,0.732,0.7244967996785395
299,0.732,0.72454973384835
300,0.732,0.7246023110953294
301,0.732,0.7246545338775046
302,0.732,0.7247064049157319
303,0.732,0.724757926429125
304,0.732,0.7248091012930361
305,0.732,0.7248599314848228
306,0.732,0.7249104200384199
307,0.732,0.724960568674503
308,0.732,0.7250103801294704
309,0.732,0.725059856478542
310,0.732,0.7251090007321448
311,0.732,0.7251578147131049
312,0.732,0.7252063011416567
313,0.732,0.7252544620513367
314,0.732,0.7253022998750509
315,0.732,0.7253498168554419
316,0.732,0.7253970151416804
317,0.732,0.7254438971831784
318,0.732,0.7254904648496191
319,0.7319999999999999,0.725536720794187
320,0.732,0.7255826663827525
321,0.732,0.7256283043286625
322,0.732,0.7256736365102074
323,0.732,0.725718665487149
324,0.732,0.7257633930591745
325,0.732,0.7258078214861038
326,0.732,0.725851952795596
327,0.732,0.7258957889550169
328,0.732,0.7259393322137381
329,0.732,0.7259825842544652
330,0.732,0.7260255473708198
331,0.732,0.7260682227888028
332,0.732,0.726110613372679
333,0.732,0.7261527207113236
334,0.732,0.7261945469798773
335,0.732,0.7262360939993987
336,0.732,0.7262773636552871
337,0.732,0.7263183579924847
338,0.7320000000000001,0.7263590786162375
339,0.732,0.7263995275825649
340,0.732,0.7264397061044179
341,0.732,0.7264796168159595
342,0.732,0.726519261242015
343,0.732,0.726558641357426
344,0.732,0.7265977589118189
345,0.7319999999999998,0.7266366156035278
346,0.732,0.7266752133975538
347,0.732,0.7267135536533303
348,0.732,0.7267516380688605
349,0.732,0.7267894685073636
350,0.732,0.7268270469522787
351,0.732,0.7268643749495672
352,0.732,0.726901454215067
353,0.732,0.7269382865046475
354,0.732,0.7269748732775074
355,0.732,0.7270112162254254
356,0.732,0.7270473165743658
357,0.732,0.7270831765688759
358,0.732,0.7271187976172797
359,0.732,0.7271541814011229
360,0.732,0.7271893295293409
361,0.732,0.7272242434395773
362,0.732,0.7272589248696595
363,0.732,0.7272933746247666
364,0.732,0.7273275950383207
365,0.732,0.7273615874271154
366,0.732,0.7273953534049499
367,0.732,0.727428894477326
368,0.732,0.7274622120290983
369,0.732,0.7274953077264272
370,0.732,0.7275281822629699
371,0.732,0.7275608378906187
372,0.732,0.7275932758654524
373,0.732,0.7276254977139942
374,0.732,0.7276575048674918
375,0.732,0.7276892986397878
376,0.732,0.7277208805482247
377,0.732,0.7277522513810822
378,0.732,0.7277834131987257
379,0.732,0.727814367215782
380,0.732,0.7278451148623416
381,0.732,0.7278756575137795
382,0.7320000000000001,0.7279059964043662
383,0.732,0.7279361328588035
384,0.7319999999999999,0.727966067882727
385,0.732,0.7279958032831837
386,0.732,0.7280253402440566
387,0.732,0.7280546800973781
388,0.732,0.7280838241730605
389,0.7320000000000001,0.7281127736242291
390,0.732,0.7281415295660748
391,0.732,0.728170093277872
392,0.732,0.7281984662894113
393,0.732,0.7282266497583731
394,0.732,0.7282546449223859
395,0.732,0.7282824530705799
396,0.732,0.7283100752306347
397,0.732,0.7283375124555268
398,0.732,0.7283647661597328
399,0.732,0.7283918376485613
400,0.732,0.7284187280537413
401,0.732,0.7284454385256677
402,0.732,0.7284719703134046
403,0.732,0.7284983242217672
404,0.732,0.7285245015743189
405,0.732,0.7285505035737696
406,0.732,0.7285763314318155
407,0.732,0.7286019862516634
408,0.732,0.7286274691057942
409,0.732,0.7286527812013284
410,0.732,0.7286779231598111
411,0.732,0.7287028965152591
412,0.732,0.728727702287844
413,0.732,0.7287523416070677
414,0.732,0.728776815543346
415,0.732,0.7288011251016736
416,0.732,0.728825271374257
417,0.7320000000000001,0.7288492550586931
418,0.732,0.7288730776090121
419,0.732,0.7288967399717694
420,0.732,0.728920243206109
421,0.732,0.7289435883445411
422,0.732,0.7289667763353322
423,0.732,0.7289898081561786
424,0.732,0.7290126846244482
425,0.732,0.7290354070321209
426,0.732,0.7290579762937247
427,0.732,0.7290803934096896
428,0.732,0.7291026593692881
429,0.7319999999999999,0.7291247750745781
430,0.732,0.7291467414406726
431,0.732,0.7291685592966326
432,0.732,0.7291902298377265
433,0.732,0.7292117539403239
434,0.732,0.7292331325571555
435,0.732,0.7292543666291579
436,0.732,0.729275457022066
437,0.732,0.7292964046416349
438,0.732,0.7293172102178377
439,0.732,0.7293378749152561
440,0.732,0.7293583995665203
441,0.732,0.7293787850867599
442,0.732,0.7293990323640182
443,0.732,0.7294191422366946
444,0.732,0.7294391156436502
445,0.732,0.7294589531370937
446,0.732,0.7294786558847812
447,0.732,0.7294982246809731
448,0.732,0.7295176604121987
449,0.732,0.7295369639097915
450,0.732,0.7295561359927463
451,0.732,0.7295751775355418
452,0.732,0.7295940892524261
453,0.732,0.7296128719312462
454,0.732,0.729631526472003
455,0.732,0.7296500537404345
456,0.732,0.7296684545082024
457,0.732,0.7296867295816908
458,0.732,0.7297048797689454
459,0.732,0.7297229058208905
460,0.732,0.7297408085784758
461,0.732,0.7297585885788149
462,0.732,0.7297762468354246
463,0.732,0.7297937840630659
464,0.732,0.7298112010611522
465,0.732,0.7298284985700889
466,0.732,0.7298456773406297
467,0.732,0.7298627381405783
468,0.732,0.7298796816753286
469,0.732,0.7298965087319677
470,0.732,0.7299132198472775
471,0.732,0.729929815955145
472,0.732,0.7299462977279618
473,0.732,0.7299626659199806
474,0.732,0.729978921226242
475,0.732,0.729995064361216
476,0.732,0.7300110960400205
477,0.732,0.7300270169401205
478,0.732,0.7300428277942755
479,0.732,0.73005852924339
480,0.732,0.7300741219269142
481,0.732,0.73008960658329
482,0.732,0.7301049839379997
483,0.732,0.7301202546307692
484,0.732,0.7301354193545859
485,0.732,0.7301504787633826
486,0.732,0.7301654335199752
487,0.732,0.7301802842904914
488,0.732,0.7301950317097778
489,0.732,0.7302096764542588
490,0.732,0.7302242191328989
491,0.732,0.7302386604226566
492,0.732,0.7302530008506848
493,0.732,0.7302672411695246
494,0.732,0.7302813819667975
495,0.732,0.7302954239002394
496,0.732,0.7303093675654097
497,0.732,0.7303232135972197
498,0.732,0.7303369625976174
499,0.732,0.7303506151804162
500,0.732,0.7303641719524966
501,0.732,0.7303776335082052
502,0.7319999999999999,0.7303910004579888
503,0.732,0.7304042733782663
504,0.7320000000000001,0.7304174528817714
505,0.732,0.7304305395284452
506,0.732,0.7304435339321109
507,0.7320000000000001,0.7304564366375997
508,0.732,0.7304692482464574
509,0.732,0.7304819692798251
510,0.732,0.7304946003705568
511,0.732,0.7305071420492111
512,0.732,0.7305195949081081
513,0.732,0.7305319594779514
514,0.732,0.7305442363375165
515,0.732,0.7305564260166992
516,0.732,0.7305685290818434
517,0.732,0.7305805460611506
518,0.732,0.730592477509576
519,0.732,0.7306043239528057
520,0.732,0.7306160859714718
521,0.732,0.7306277640233707
522,0.732,0.730639358671562
523,0.732,0.7306508704344991
524,0.732,0.7306622998386132
525,0.732,0.7306736473977287
526,0.732,0.7306849136304332
527,0.732,0.7306960990453265
528,0.732,0.7307072041538971
529,0.732,0.7307182294589756
530,0.732,0.7307291754656434
531,0.732,0.7307400426704651
532,0.732,0.730750831572758
533,0.732,0.7307615426623686
534,0.732,0.7307721764334466
535,0.732,0.7307827333687118
536,0.732,0.7307932139576973
537,0.732,0.7308036186756286
538,0.732,0.7308139480079312
539,0.732,0.7308242024220069
540,0.732,0.730834382399642
541,0.732,0.7308444884001231
542,0.732,0.7308545209020272
543,0.732,0.7308644803562674
544,0.732,0.7308743672386061
545,0.732,0.7308841819913581
546,0.732,0.7308939250878306
547,0.732,0.7309035969588731
548,0.732,0.7309131980539372
549,0.732,0.7309227288236362
550,0.732,0.7309321897303453
551,0.7320000000000001,0.7309415812010333
552,0.732,0.7309509036875176
553,0.732,0.7309601576167055
554,0.732,0.7309693434298052
555,0.732,0.7309784615538435
556,0.732,0.7309875124193881
557,0.732,0.730996496453744
558,0.7320000000000001,0.7310054140768288
559,0.732,0.7310142657163606
560,0.732,0.7310230517816172
561,0.732,0.7310317727008445
562,0.732,0.7310404288422037
563,0.7320000000000001,0.7310490206534944
564,0.7319999999999999,0.7310575485396614
565,0.732,0.7310660129162005
566,0.732,0.7310744141809943
567,0.732,0.7310827527379767
568,0.732,0.7310910289868837
569,0.732,0.7310992433202067
570,0.732,0.7311073961395348
571,0.732,0.7311154878093331
572,0.732,0.7311235187185207
573,0.732,0.7311314892731113
574,0.732,0.7311393998654429
575,0.732,0.7311472508743059
576,0.7320000000000001,0.7311550426801634
577,0.732,0.7311627756644782
578,0.732,0.7311704501960341
579,0.732,0.7311780666119682
580,0.732,0.7311856253158178
581,0.732,0.7311931266880739
582,0.732,0.7312005710923757
583,0.732,0.7312079588929569
584,0.732,0.731215290456617
585,0.732,0.7312225661047327
586,0.732,0.7312297862145277
587,0.732,0.7312369511571061
588,0.732,0.7312440612894775
589,0.732,0.7312511169644638
590,0.732,0.7312581185248462
591,0.732,0.731265066275868
592,0.732,0.7312719606089481
593,0.732,0.731278801871762
594,0.732,0.7312855904058537
595,0.7320000000000001,0.7312758299476224
596,0.732,0.7312839221712483
597,0.732,0.7312919375160558
598,0.732,0.7312998766149182
599,0.732,0.7313077400924232
600,0.732,0.7313155285359781
601,0.732,0.731323242567878
602,0.732,0.7313308828176351
603,0.732,0.7313384498914004
604,0.7320000000000001,0.731345944380983
605,0.732,0.7313533668519661
606,0.732,0.7313607179398735
607,0.732,0.7313679982306108
608,0.732,0.7313752082867777
609,0.732,0.7313823486782308
610,0.732,0.7313894200074595
611,0.732,0.7313964228449746
612,0.732,0.7314033577306054
613,0.732,0.7314102252342328
614,0.732,0.7314170259344417
615,0.732,0.7314237603795667
616,0.732,0.7314304290806826
617,0.732,0.7314370326289258
618,0.732,0.7314435715653232
619,0.732,0.7314500463844469
620,0.732,0.7314564576564845
621,0.7319999999999999,0.7314628059170841
622,0.732,0.731469091657937
623,0.732,0.7314753154222446
624,0.732,0.7314814777406053
625,0.732,0.7314875790950868
626,0.732,0.7314936200151043
627,0.732,0.7314996010204335
628,0.732,0.7315055225779655
629,0.732,0.7315113852143006
630,0.732,0.7315171894336482
631,0.732,0.7315229356832583
632,0.732,0.7315286244958439
633,0.732,0.7315342563430406
634,0.732,0.731539831688616
635,0.732,0.7315453510388245
636,0.732,0.7315508148401084
637,0.732,0.7315562235788775
638,0.732,0.7315615777229475
639,0.732,0.731566877718349
640,0.732,0.7315721240521671
641,0.732,0.7315773171492748
642,0.732,0.7315824574883198
643,0.732,0.7315875455088058
644,0.732,0.7315925816534306
645,0.732,0.7315975663774212
646,0.732,0.7316025001013448
647,0.732,0.7316073832879524
648,0.732,0.7316122163367569
649,0.732,0.7316169997106133
650,0.732,0.7316217338116116
651,0.732,0.7316264190823177
652,0.732,0.7316310559260871
653,0.732,0.7316356447748894
654,0.732,0.7316401860318468
655,0.732,0.7316446801169353
656,0.732,0.7316491274284012
657,0.732,0.7316535283817364
658,0.732,0.731657883368917
659,0.732,0.7316621927995659
660,0.732,0.7316664570557997
661,0.732,0.7316706765470166
662,0.732,0.7316748516456394
663,0.732,0.731678982756933
664,0.732,0.7316830702470437
665,0.732,0.7316871145120061
666,0.732,0.7316911159220549
667,0.732,0.7316950748560488
668,0.732,0.7316989916885647
669,0.732,0.7317028667816075
670,0.732,0.731706700513632
671,0.732,0.7317104932386478
672,0.732,0.7317142453257819
673,0.732,0.7317179571328385
674,0.732,0.7317216290103434
675,0.732,0.7317252613203032
676,0.732,0.7317288544079261
677,0.732,0.7317324086231458
678,0.732,0.7317359243148568
679,0.732,0.7317394018195145
680,0.732,0.7317428414822532
681,0.732,0.7317462436423532
682,0.732,0.7317496086302965
683,0.732,0.7317529367825312
684,0.732,0.7317562284301674
685,0.732,0.7317594838976658
686,0.732,0.7317627035117343
687,0.732,0.7317658875969636
688,0.732,0.7317690364729802
689,0.732,0.7317721504557244
690,0.732,0.7317752298634532
691,0.732,0.731778275009131
692,0.732,0.7317812862025327
693,0.732,0.731784263751586
694,0.732,0.7317872079639614
695,0.732,0.731790119143293
696,0.732,0.7317929975908982
697,0.732,0.7317958436050558
698,0.732,0.7317986574837646
699,0.732,0.73180143952157
700,0.732,0.7318041900107897
701,0.7320000000000001,0.7318069092415279
702,0.732,0.7318095975013855
703,0.732,0.7318122550765735
704,0.732,0.731814882250675
705,0.732,0.7318174793050536
706,0.732,0.7318200465189298
707,0.732,0.7318225841693953
708,0.732,0.7318250925314259
709,0.732,0.7318275718782391
710,0.732,0.7318300224803908
711,0.732,0.7318324446065473
712,0.732,0.7318348385233405
713,0.732,0.7318372044953552
714,0.732,0.7318395427851421
715,0.732,0.7318418536532324
716,0.732,0.73184413735815
717,0.732,0.7318463941564248
718,0.732,0.7318486243026063
719,0.732,0.731850828049276
720,0.732,0.7318530056470609
721,0.732,0.7318551573446462
722,0.732,0.7318572833887882
723,0.732,0.7318593840243274
724,0.732,0.7318614594942007
725,0.732,0.7318635100394547
726,0.732,0.7318655358992582
727,0.732,0.7318675373109143
728,0.732,0.7318695145098735
729,0.732,0.7318714677297461
730,0.732,0.7318733972023143
731,0.732,0.7318753031575449
732,0.732,0.7318771858236014
733,0.732,0.7318790454268561
734,0.732,0.7318808821934706
735,0.732,0.7318826963449149
736,0.7319999999999998,0.7318844881022386
737,0.732,0.7318862576847743
738,0.732,0.7318880053101224
739,0.732,0.7318897311941643
740,0.7319999999999998,0.7318914355525113
741,0.732,0.7318931185974998
742,0.732,0.7318947805388372
743,0.732,0.7318964215856453
744,0.732,0.7318980419453845
745,0.7319999999999999,0.7318996418271897
746,0.732,0.7319012214323883
747,0.732,0.7319027809632614
748,0.732,0.7319043206212703
749,0.732,0.7319058406089629
750,0.732,0.73190734112053
751,0.732,0.7319088223521166
752,0.732,0.7319102845025616
753,0.732,0.7319117277615916
754,0.732,0.7319131523199027
755,0.732,0.7319145583725305
756,0.732,0.7319159461034059
757,0.732,0.7319173157005686
758,0.732,0.731918667352486
759,0.732,0.7319200012385186
760,0.732,0.731921317546433
761,0.732,0.7319226164531982
762,0.732,0.7319238981408167
763,0.732,0.7319251627870195
764,0.732,0.7319264105678818
765,0.732,0.7319276416603574
766,0.732,0.7319288562364809
767,0.732,0.7319300544708315
768,0.732,0.7319312365329005
769,0.732,0.7319324025931722
770,0.732,0.7319335528206151
771,0.732,0.7319346873799266
772,0.732,0.7319358064410643
773,0.732,0.731936910163143
774,0.732,0.7319379987136344
775,0.7319999999999999,0.7319390722517649
776,0.7320000000000001,0.7319401309362635
777,0.732,0.731941174931541
778,0.732,0.7319422043903173
779,0.7319999999999999,0.7319432194689955
780,0.732,0.7319442203268506
781,0.732,0.7319452071143813
782,0.732,0.7319461799836798
783,0.732,0.7319471390868234
784,0.732,0.7319480845763722
785,0.732,0.731949016598109
786,0.732,0.7319499352997081
787,0.732,0.7319508408276211
788,0.732,0.7319517333276452
789,0.732,0.7319526129449786
790,0.732,0.7319534798204711
791,0.732,0.7319543340956594
792,0.732,0.7319551759109648
793,0.732,0.7319560054055861
794,0.732,0.7319568227175283
795,0.732,0.7319576279836636
796,0.7319999999999999,0.7319584213396302
797,0.7320000000000001,0.7319592029199891
798,0.732,0.7319599728580573
799,0.7320000000000001,0.731960731286102
800,0.732,0.7319614783351638
801,0.732,0.7319622141352348
802,0.732,0.7319629388151218
803,0.732,0.7319636525025626
804,0.732,0.7319643553241694
805,0.732,0.7319650474054497
806,0.732,0.7319657288708583
807,0.7320000000000001,0.731966399844933
808,0.732,0.7319670604500511
809,0.732,0.7319677108063026
810,0.732,0.7319683510338396
811,0.732,0.7319689812517615
812,0.732,0.7319696015813172
813,0.732,0.7319702121367411
814,0.732,0.7319708130337498
815,0.732,0.7319714043897196
816,0.732,0.7319719863180746
817,0.732,0.7319725589299888
818,0.732,0.731973122341363
819,0.732,0.7319736766601338
820,0.732,0.7319742219977345
821,0.732,0.7319747584638674
822,0.732,0.7319752861653341
823,0.7320000000000001,0.7319758052114573
824,0.732,0.731976315706609
825,0.732,0.7319768177575783
826,0.732,0.7319773114684475
827,0.732,0.7319777969414729
828,0.732,0.7319782742824757
829,0.732,0.7319787435897128
830,0.732,0.7319792049652278
831,0.732,0.7319796585103809
832,0.732,0.7319801043219362
833,0.732,0.7319805424982143
834,0.732,0.7319809731378341
835,0.732,0.7319813963367865
836,0.732,0.7319818121896555
837,0.732,0.731982220791148
838,0.732,0.7319826222350818
839,0.732,0.7319830166143922
840,0.732,0.731983404021138
841,0.732,0.7319837845465081
842,0.732,0.7319841582808276
843,0.732,0.7319845253135644
844,0.732,0.7319848857333353
845,0.732,0.7319852396279126
846,0.732,0.7319855870842302
847,0.732,0.7319859281883904
848,0.732,0.7319862630256695
849,0.732,0.7319865916805248
850,0.732,0.7319869142377096
851,0.732,0.7319872307799863
852,0.732,0.7319875413885456
853,0.732,0.7319878461449086
854,0.732,0.7319881451317533
855,0.732,0.7319884384263899
856,0.732,0.7319887261094318
857,0.732,0.7319890082589232
858,0.732,0.7319892849521163
859,0.732,0.7319895562665191
860,0.732,0.7319898222778549
861,0.732,0.7319900830611006
862,0.732,0.7319903386924169
863,0.7320000000000001,0.7319905892439286
864,0.732,0.7319908347894762
865,0.732,0.7319910754026576
866,0.732,0.7319913111539293
867,0.732,0.7319915421145338
868,0.732,0.7319917683549761
869,0.732,0.7319919899450333
870,0.732,0.731992206953751
871,0.732,0.7319924194494619
872,0.732,0.7319926274997772
873,0.732,0.7319928311716077
874,0.732,0.7319930305311558
875,0.732,0.7319932256439327
876,0.732,0.7319934165747566
877,0.732,0.7319936033877621
878,0.732,0.7319937861473136
879,0.732,0.7319939649160794
880,0.732,0.7319941397555505
881,0.732,0.7319943107288163
882,0.732,0.7319944778956505
883,0.732,0.7319946413173528
884,0.732,0.731994801052758
885,0.732,0.7319949571623824
886,0.732,0.7319951097034116
887,0.732,0.7319952587340999
888,0.732,0.731995404312667
889,0.732,0.7319955464948971
890,0.732,0.7319956853370044
891,0.732,0.7319958208945626
892,0.732,0.7319959532225105
893,0.732,0.7319960823751582
894,0.732,0.7319962084061931
895,0.732,0.7319963313686852
896,0.732,0.7319964513153151
897,0.732,0.7319965682985463
898,0.732,0.7319966823689706
899,0.732,0.7319967935777588
900,0.732,0.7319969019755377
901,0.732,0.7319970076114999
902,0.732,0.7319971105351776
903,0.732,0.7319972107953218
904,0.7319999999999999,0.7319973084395851
905,0.732,0.7319974035156745
906,0.732,0.7319974960707047
907,0.732,0.7319975861512262
908,0.732,0.7319976738031199
909,0.7320000000000001,0.7319977590718282
910,0.732,0.7319978420021356
911,0.732,0.7319979226382882
912,0.7319999999999999,0.7319980010240288
913,0.732,0.7319980772034715
914,0.7319999999999999,0.7319981512183336
915,0.732,0.7319982231120754
916,0.732,0.731998292925646
