,Mass,Radius,Temperature,Density,Luminosity,Hydrogen,Opacity,Convection,Pressure,Velocity
18,7.797154239525056e+26,125280000.0,13349473.214376645,94.66515614078783,9.61531288220768e+27,0.732,1.3126277225171867,0.0,1.7347607176035373e+17,8.625716405566309e-11
19,9.170168811641045e+26,132240000.0,13349414.683703454,94.66437982122133,1.1308304763075986e+28,0.732,1.312639588459772,0.0,1.7347388853852483e+17,8.625483356742687e-11
20,1.0695579340717746e+27,139200000.0,13349349.651213005,94.66358342910857,1.3189155080537677e+28,0.732,1.3126536895476244,0.0,1.7347158405654208e+17,8.625230455357812e-11
21,1.2381403900253596e+27,146160000.0,13349284.617920665,94.66272086519928,1.526773623668136e+28,0.732,1.3126668729328799,0.0,1.7346915831873514e+17,8.62497152967969e-11
22,1.4235660133646038e+27,153120000.0,13349213.083232824,94.66183822859962,1.7553918333677496e+28,0.732,1.3126822911537464,0.0,1.7346661133085053e+17,8.624692755226448e-11
23,1.6266365232315866e+27,160080000.0,13349141.547592731,94.66088942461603,2.005756905791103e+28,0.732,1.3126967916599708,0.0,1.7346394309768912e+17,8.624407958243162e-11
24,1.848153591374706e+27,167040000.0,13349063.51102265,94.65992054779494,2.278855356436138e+28,0.732,1.312713526660393,0.0,1.734611536255866e+17,8.62410331665681e-11
25,2.0889188399626835e+27,174000000.0,13348985.47333722,94.65888550843904,2.575673436078451e+28,0.732,1.3127293439324375,0.0,1.734582429198149e+17,8.623792654478235e-11
26,2.3497338393874357e+27,180960000.0,13348900.935231065,94.65783039609549,2.8971971192210583e+28,0.732,1.3127473953255162,0.0,1.7345521098729885e+17,8.623462152254342e-11
27,2.631400106079928e+27,187920000.0,13348816.395833747,94.6567091265027,3.2444120925177088e+28,0.732,1.312764528974786,0.0,1.7345205783378144e+17,8.62312563155061e-11
28,2.9347191003117035e+27,194880000.0,13348725.356568718,94.65556778376904,3.618303743235801e+28,0.732,1.31278389634018,0.0,1.734487834667764e+17,8.622769275744805e-11
29,3.260492224012881e+27,201840000.0,13348634.31582401,94.654360289508,4.0198571476849034e+28,0.732,1.3128023459446327,0.0,1.7344538789249773e+17,8.622406903746017e-11
30,3.609520818572084e+27,208800000.0,13348536.775808347,94.65313272194992,4.4500570596942484e+28,0.732,1.3128230288285614,0.0,1.73441871119048e+17,8.622024701973674e-11
31,3.982606162656913e+27,215760000.0,13348439.234111814,94.6518390090223,4.909887899046524e+28,0.732,1.3128427939327054,0.0,1.734382331531122e+17,8.621636486469587e-11
32,4.380549470011991e+27,222720000.0,13348335.193784824,94.65052522263848,5.40033373997142e+28,0.732,1.3128647918479468,0.0,1.7343447400338147e+17,8.621228446905476e-11
33,4.8041518872822485e+27,229680000.0,13348231.151563117,94.64914529747882,5.922378299584693e+28,0.732,1.3128858719628416,0.0,1.734305936770117e+17,8.620814396245177e-11
34,5.2542144918088e+27,236640000.0,13348120.611395188,94.64774529870084,6.477004926399298e+28,0.732,1.3129091843887306,0.0,1.7342659218328266e+17,8.620380527623119e-11
35,5.731538289455395e+27,243600000.0,13348010.069106067,94.64627916817635,7.065196588769672e+28,0.732,1.312931578991985,0.0,1.7342246952982093e+17,8.619940650714639e-11
36,6.236924212401802e+27,250560000.0,13347893.029598685,94.64479296386847,7.687935863422031e+28,0.732,1.3129562053744164,0.0,1.734182257264947e+17,8.619480962327127e-11
37,6.77117311697383e+27,257520000.0,13347775.987731036,94.64324063527877,8.346204923903784e+28,0.732,1.312979913910189,0.0,1.734138607814012e+17,8.619015268637066e-11
38,7.33508578143386e+27,264480000.0,13347652.449416814,94.64166823273771,9.040985529134615e+28,0.732,1.3130058536616143,0.0,1.7340937470499693e+17,8.618529770334853e-11
39,7.929462903814848e+27,271440000.0,13347528.908490673,94.64002971381467,9.77325901186086e+28,0.732,1.313030875540612,0.0,1.734047675058497e+17,8.618038269887966e-11
40,8.555105099707644e+27,278400000.0,13347398.871933367,94.63837112076936,1.0544006267229071e+29,0.732,1.3130581280400402,0.0,1.73400039195004e+17,8.617526972079629e-11
41,9.212812900099406e+27,285360000.0,13347268.832499946,94.6366464196768,1.1354207741245158e+29,0.732,1.3130844626395168,0.0,1.733951897814982e+17,8.617009675458382e-11
42,9.903386749157319e+27,292320000.0,13347132.29829448,94.63490164428818,1.2204843419372146e+29,0.732,1.3131130272325144,0.0,1.733902192769647e+17,8.616472589109887e-11
43,1.0627627002071876e+28,299280000.0,13346995.76093619,94.63309076962157,1.3096892814993827e+29,0.732,1.3131406738962705,0.0,1.733851276909122e+17,8.615929507454009e-11
44,1.1386333922836576e+28,306240000.0,13346852.729708685,94.6312598204823,1.4031334958038495e+29,0.732,1.313170549894961,0.0,1.733799150355608e+17,8.615366644088206e-11
45,1.2180307682096558e+28,313200000.0,13346709.695039162,94.62936278126863,1.5009148383446794e+29,0.732,1.3131995079333423,0.0,1.733745813208895e+17,8.614797789094185e-11
46,1.3010348354923854e+28,320160000.0,13346560.167446956,94.62744566740284,1.603131111982326e+29,0.732,1.3132306946164056,0.0,1.7336912655970595e+17,8.614209160790326e-11
47,1.3877255918671848e+28,327120000.0,13346410.636111096,94.62546247310021,1.7098800677908006e+29,0.732,1.3132609633063033,0.0,1.7336355076245926e+17,8.613614544710924e-11
48,1.4781830250745648e+28,334080000.0,13346254.612842774,94.62345920396318,1.821259403925794e+29,0.732,1.313293459918975,0.0,1.733578539425444e+17,8.613000164104119e-11
49,1.5724871126462899e+28,341040000.0,13346098.585516753,94.62138986446054,1.9373667644721875e+29,0.732,1.3133250385038233,0.0,1.7335203611088045e+17,8.612379799747814e-11
50,1.670717821681877e+28,348000000.0,13345936.06729218,94.61930044993846,2.058299738315335e+29,0.732,1.3133588442578954,0.0,1.733460972814495e+17,8.611739680028494e-11
51,1.7729551086353676e+28,354960000.0,13345773.544683488,94.61714497555535,2.1841558579888703e+29,0.732,1.3133917319476724,0.0,1.733400374656406e+17,8.611093580758941e-11
52,1.8792789190912406e+28,361920000.0,13345604.532253833,94.61496942596499,2.315032598549348e+29,0.732,1.3134268460214922,0.0,1.7333385667802266e+17,8.610427735672269e-11
53,1.9897691875519284e+28,368880000.0,13345435.515101308,94.6127278274511,2.4510273764242926e+29,0.732,1.3134610419927175,0.0,1.7332755493045443e+17,8.609755915407697e-11
54,2.104505837213091e+28,375840000.0,13345260.00924908,94.61046615353945,2.5922375482904e+29,0.732,1.3134974635311871,0.0,1.7332113223809155e+17,8.609064359252983e-11
55,2.223568779751938e+28,382800000.0,13345084.498322936,94.60813844207442,2.7387604099217754e+29,0.732,1.3135329669269225,0.0,1.7331458861326234e+17,8.608366832465606e-11
56,2.347037915101809e+28,389760000.0,13344902.499862013,94.6057906550184,2.8906931950719003e+29,0.732,1.3135706950414987,0.0,1.733079240717088e+17,8.607649580095661e-11
57,2.4749931312413616e+28,396720000.0,13344720.49596388,94.60337684221138,3.048133074321996e+29,0.732,1.3136075049713452,0.0,1.733011386262288e+17,8.606926361811061e-11
58,2.6075143039683994e+28,403680000.0,13344532.005739547,94.6009429536175,3.2111771539669696e+29,0.732,1.3136465387400404,0.0,1.7329423229315046e+17,8.606183428631572e-11
59,2.744681296689991e+28,410640000.0,13344343.509702506,94.59844305150679,3.379922474863835e+29,0.732,1.313684654280138,0.0,1.7328720508574093e+17,8.605434534428003e-11
60,2.886573960195491e+28,417600000.0,13344148.528591486,94.59592307341076,3.554466011321856e+29,0.732,1.3137249927475172,0.0,1.7328005702091424e+17,8.604665936396854e-11
61,3.033272132447648e+28,424560000.0,13343953.541280098,94.59333709446345,3.7349046699509506e+29,0.732,1.313764412940545,0.0,1.7327278811240666e+17,8.6038913824046e-11
62,3.1848556383547593e+28,431520000.0,13343752.070190592,94.59073103932981,3.9213352885562496e+29,0.732,1.313806055117728,0.0,1.732653983777179e+17,8.603097136031173e-11
63,3.34140428956284e+28,438480000.0,13343550.592500947,94.58805899644146,4.113854634986414e+29,0.732,1.3138467789729031,0.0,1.732578878310532e+17,8.602296938931834e-11
64,3.5029978842268452e+28,445440000.0,13343342.63237267,94.58536687716315,4.3125594060328325e+29,0.732,1.313889723837562,0.0,1.7325025649049757e+17,8.601477061276292e-11
65,3.669716206803968e+28,452400000.0,13343134.66523242,94.58260878365732,4.517546226277766e+29,0.732,1.3139317503306382,0.0,1.732425043707251e+17,8.600651238302057e-11
66,3.8416390278238654e+28,459360000.0,13342920.21703664,94.57983061355537,4.7289116469984144e+29,0.732,1.3139759968269982,0.0,1.7323463149040586e+17,8.599805746974599e-11
67,4.018846103683159e+28,466320000.0,13342705.761405041,94.57698648318316,4.946752145014807e+29,0.732,1.3140193249002645,0.0,1.7322663786468253e+17,8.598954315907511e-11
68,4.201417176414596e+28,473280000.0,13342484.826144623,94.57412227600621,5.171164121598971e+29,0.732,1.3140648719391028,0.0,1.7321852351281e+17,8.598083229067605e-11
69,4.389431973482821e+28,480240000.0,13342263.883012574,94.57119212294593,5.402243901322468e+29,0.732,1.314109500501385,0.0,1.7321028845039936e+17,8.597206208238763e-11
70,4.582970207552413e+28,487200000.0,13342036.461722016,94.5682418928698,5.640087730970915e+29,0.732,1.314156346960031,0.0,1.7320193269728995e+17,8.596309544594368e-11
71,4.782111576284996e+28,494160000.0,13341809.032112109,94.5652257317265,5.884791778391066e+29,0.732,1.3142022748866877,0.0,1.7319345626956118e+17,8.595406952883153e-11
72,4.986935762106081e+28,501120000.0,13341575.125857588,94.56218949335384,6.1364521314109236e+29,0.732,1.3142504196090237,0.0,1.7318485918763648e+17,8.594484731689889e-11
73,5.197522432003603e+28,508080000.0,13341341.210824147,94.55908733915875,6.39516479668627e+29,0.732,1.314297645741945,0.0,1.7317614146806333e+17,8.593556588523134e-11
74,5.413951237293478e+28,515040000.0,13341100.820703562,94.55596510751849,6.661025698626613e+29,0.732,1.3143470875384047,0.0,1.73167303131849e+17,8.592608829583459e-11
75,5.636301813419658e+28,522000000.0,13340860.42133269,94.55277697572869,6.934130678241066e+29,0.732,1.3143956106860153,0.0,1.731583441960088e+17,8.591655154934611e-11
76,5.864653779718326e+28,528960000.0,13340613.54847571,94.54956876627561,7.214575492070376e+29,0.732,1.3144463483335824,0.0,1.731492646821335e+17,8.590681878596943e-11
77,6.099086739219544e+28,535920000.0,13340366.665885339,94.54629467277354,7.50245581103204e+29,0.732,1.314496167270838,0.0,1.731400646077061e+17,8.589702692985197e-11
78,6.3396802784100255e+28,542880000.0,13340113.311453445,94.54300050138777,7.797867219358679e+29,0.732,1.3145481995130475,0.0,1.731307439949005e+17,8.588703920143053e-11
79,6.586513967036439e+28,549840000.0,13339859.946793376,94.53964046248068,8.10090521344226e+29,0.732,1.3145993129814342,0.0,1.7312130286166714e+17,8.58769924463245e-11
80,6.839667357866688e+28,556800000.0,13339600.111979915,94.5362603454672,8.411665200779091e+29,0.732,1.314652638528371,0.0,1.731117412307627e+17,8.586674996723516e-11
81,7.099219986494962e+28,563760000.0,13339340.266431876,94.53281437788667,8.730242498813026e+29,0.732,1.3147050452359053,0.0,1.7310205912060483e+17,8.585644852922046e-11
82,7.365251371101426e+28,570720000.0,13339073.952462105,94.52934833197492,9.056732333887332e+29,0.732,1.3147596627642049,0.0,1.7309225655453267e+17,8.584595151927285e-11
83,7.63784101225913e+28,577680000.0,13338807.627239797,94.52581645287636,9.391229840086772e+29,0.732,1.3148133613854323,0.0,1.7308233355143094e+17,8.583539561985936e-11
84,7.917068392692007e+28,584640000.0,13338534.835370935,94.52226449521953,9.733830058196602e+29,0.732,1.3148692695382795,0.0,1.7307229013522074e+17,8.582464430428578e-11
85,8.20301297708373e+28,591600000.0,13338262.03172009,94.5186467221816,1.0084627934543401e+30,0.732,1.3149242587142724,0.0,1.730621263252536e+17,8.58138341704041e-11
86,8.495754211833945e+28,598560000.0,13337982.76324137,94.51500887035633,1.0443718319961474e+30,0.732,1.3149814561014033,0.0,1.7305184214603232e+17,8.580282877985021e-11
87,8.795371524869155e+28,605520000.0,13337703.482439796,94.51130522138043,1.0811195968632285e+30,0.732,1.3150377344397621,0.0,1.7304143761737498e+17,8.579176464384144e-11
88,9.101944325397116e+28,612480000.0,13337417.738672515,94.50758149338604,1.118715553705856e+30,0.732,1.3150962196374598,0.0,1.7303091276436566e+17,8.578050541435615e-11
89,9.415552003719823e+28,619440000.0,13337131.982030155,94.50379198689576,1.1571691582902176e+30,0.732,1.3151537857123121,0.0,1.7302026760728877e+17,8.576918751396191e-11
90,9.736273930985986e+28,626400000.0,13336839.764327738,94.49998240115387,1.1964898563966237e+30,0.732,1.3152135572634092,0.0,1.730095021718092e+17,8.575767468698726e-11
91,1.006418945900623e+29,633360000.0,13336547.533186724,94.49610705599444,1.2366870837031289e+30,0.732,1.315272409615408,0.0,1.7299861647867754e+17,8.574610326533972e-11
92,1.039937792000353e+29,640320000.0,13336248.842934767,94.49221163134833,1.2777702656845646e+30,0.732,1.3153334660292868,0.0,1.729876105541391e+17,8.573433708770003e-11
93,1.0741918626430746e+29,647280000.0,13335950.138669478,94.48825046678598,1.3197488174959775e+30,0.732,1.315393603165611,0.0,1.7297648441941027e+17,8.572251239331106e-11
94,1.1091890870718925e+29,654240000.0,13335644.97728581,94.48426922249995,1.362632143872518e+30,0.732,1.3154559429182007,0.0,1.7296523810131648e+17,8.571049311720294e-11
95,1.1449373925097245e+29,661200000.0,13335339.80130293,94.48022225822139,1.4064296390126795e+30,0.732,1.315517363312553,0.0,1.7295387162153965e+17,8.56984154039536e-11
96,1.1814447041339106e+29,668160000.0,13335028.170237672,94.47615521398036,1.4511506864790702e+30,0.732,1.3155809848463338,0.0,1.7294238500748486e+17,8.568614328693438e-11
97,1.2187189450584598e+29,675120000.0,13334716.523976251,94.47202247009209,1.4968046590814405e+30,0.732,1.3156436869389394,0.0,1.7293077828129933e+17,8.567381281406384e-11
98,1.2567680363084264e+29,682080000.0,13334398.424711872,94.46786964600079,1.543400918778367e+30,0.732,1.3157085886629383,0.0,1.7291905147096733e+17,8.566128811904094e-11
99,1.295599896802419e+29,689040000.0,13334080.309643384,94.46365114302856,1.5909488165600482e+30,0.732,1.3157725708605472,0.0,1.7290720459910112e+17,8.56487051511354e-11
100,1.3352224433267364e+29,696000000.0,13333755.743694765,94.45941255961098,1.639457692350936e+30,0.732,1.3158387511503378,0.0,1.7289523769426374e+17,8.563592814635472e-11
101,1.375643590518148e+29,702960000.0,13333431.16132317,94.45510831849914,1.6889368748922824e+30,0.732,1.3159040118262226,0.0,1.7288315077953226e+17,8.562309295333592e-11
102,1.4168712508377786e+29,709920000.0,13333100.130237663,94.45078399669798,1.739395681645744e+30,0.732,1.315971469023928,0.0,1.7287094388404794e+17,8.561006391237049e-11
103,1.4589133345541725e+29,716880000.0,13332769.08209947,94.44639403880885,1.7908434186756668e+30,0.732,1.316038006517883,0.0,1.728586170313524e+17,8.559697676948418e-11
104,1.5017777497169151e+29,723840000.0,13332431.587456962,94.44198399998476,1.8432893805536952e+30,0.732,1.3161067389321734,0.0,1.728461702511647e+17,8.558369597122207e-11
105,1.5454724021399922e+29,730800000.0,13332094.075121293,94.43750834709792,1.8967428502407743e+30,0.732,1.316174551550514,0.0,1.728336035674907e+17,8.557035715902612e-11
106,1.5900051953751403e+29,737760000.0,13331750.118534269,94.43301261302892,1.951213098992797e+30,0.732,1.3162445574566086,0.0,1.728209170106268e+17,8.555682488765871e-11
107,1.635384030695508e+29,744720000.0,13331406.14360293,94.42845128734058,2.0067093862423048e+30,0.732,1.3163136434721696,0.0,1.728081106050428e+17,8.55432346920111e-11
108,1.6816168070687272e+29,751680000.0,13331055.726716535,94.42386988022146,2.063240959505204e+30,0.732,1.316384921111836,0.0,1.7279518438161206e+17,8.552945123702079e-11
109,1.728711421140888e+29,758640000.0,13330705.290824076,94.41922290434374,2.1208170542621484e+30,0.732,1.316455278763973,0.0,1.727821383652679e+17,8.551560994906722e-11
110,1.7766757672093163e+29,765600000.0,13330348.415316189,94.41455584678523,2.1794468938663544e+30,0.732,1.3165278263455247,0.0,1.727689725874601e+17,8.550157560521486e-11
111,1.82551773720688e+29,772560000.0,13329991.520129971,94.40982324374563,2.2391396894246485e+30,0.732,1.3165994538401158,0.0,1.7275568707358534e+17,8.548748352137636e-11
112,1.875245220674457e+29,779520000.0,13329628.187711267,94.40507055877377,2.2999046397064127e+30,0.732,1.316673269538415,0.0,1.7274228185566928e+17,8.547319858868883e-11
113,1.925866104745584e+29,786480000.0,13329264.834931538,94.40025235201422,2.3617509310242772e+30,0.732,1.3167461650478542,0.0,1.7272875695957162e+17,8.54588560106489e-11
114,1.9773882741186075e+29,793440000.0,13328895.047345558,94.3954140630697,2.4246877371442302e+30,0.732,1.3168212470043104,0.0,1.727151124178934e+17,8.544432079440609e-11
115,2.029819611041684e+29,800400000.0,13328525.238705514,94.39051027644611,2.4887242191659347e+30,0.732,1.3168954086675149,0.0,1.7270134825695712e+17,8.542972802909796e-11
116,2.0831679952846036e+29,807360000.0,13328148.997728737,94.38558640738351,2.553869525434036e+30,0.732,1.3169717549900866,0.0,1.7268746450993862e+17,8.54149428398196e-11
117,2.1374413041241544e+29,814320000.0,13327772.734994603,94.38059706516479,2.6201327914180827e+30,0.732,1.3170471809124884,0.0,1.726734612036228e+17,8.54001001994129e-11
118,2.1926474123156055e+29,821280000.0,13327390.042436514,94.37558764025191,2.687523139625065e+30,0.732,1.3171247896756813,0.0,1.7265933837175984e+17,8.538506535284542e-11
119,2.2487941920784478e+29,828240000.0,13327007.32740761,94.37051276711941,2.756049679478919e+30,0.732,1.3172014779292336,0.0,1.7264509604159677e+17,8.536997315473308e-11
120,2.305889513067526e+29,835200000.0,13326618.185110772,94.36541781103648,2.825721507234332e+30,0.732,1.3172803471741035,0.0,1.7263073424745757e+17,8.535468897183599e-11
121,2.363941242359168e+29,842160000.0,13326229.01961959,94.36025743208317,2.896547705855806e+30,0.732,1.3173582957972767,0.0,1.7261625301705098e+17,8.53393475386203e-11
122,2.4229572444219527e+29,849120000.0,13325833.42945972,94.35507696992211,2.9685373449327624e+30,0.732,1.317438423531427,0.0,1.726016523852743e+17,8.532381434555247e-11
123,2.482945381103241e+29,856080000.0,13325437.815371998,94.34983111065183,3.04169948055815e+30,0.732,1.3175176305292098,0.0,1.725869323802977e+17,8.530822400503158e-11
124,2.5439135115995695e+29,863040000.0,13325035.779258044,94.34456516791555,3.1160431552448794e+30,0.732,1.317599014726794,0.0,1.7257209303759117e+17,8.529244213313747e-11
125,2.6058694924435926e+29,870000000.0,13324633.71847284,94.33923385424224,3.191577397803953e+30,0.732,1.3176794780706929,0.0,1.7255713438578595e+17,8.527660321829124e-11
126,2.6688211774740882e+29,876960000.0,13324225.238347052,94.33388245684371,3.268311223262262e+30,0.732,1.3177621166724125,0.0,1.7254205646092422e+17,8.526057300408645e-11
127,2.7327764178233307e+29,883920000.0,13323816.732796827,94.32846571509062,3.346253632740221e+30,0.732,1.317843834300452,0.0,1.72526859292098e+17,8.524448585306243e-11
128,2.7977430618866928e+29,890880000.0,13323401.810634833,94.32302888935229,3.4254136133709634e+30,0.732,1.31792772521356,0.0,1.7251154291592096e+17,8.522820763821953e-11
129,2.863728955310458e+29,897840000.0,13322986.862285525,94.31752674625123,3.505800138177451e+30,0.732,1.3180106950302835,0.0,1.724961073619456e+17,8.521187259431842e-11
130,2.930741940961012e+29,904800000.0,13322565.500096414,94.31200451890413,3.5874221659931086e+30,0.732,1.3180958361285833,0.0,1.7248055266735658e+17,8.519534672565245e-11
131,2.998789858913105e+29,911760000.0,13322144.110947518,94.30641700159453,3.670288641338382e+30,0.732,1.3181800560050503,0.0,1.724648788621664e+17,8.517876413731324e-11
132,3.06788054641862e+29,918720000.0,13321716.31077392,94.30080939977744,3.754408494342853e+30,0.732,1.318266445128895,0.0,1.724490859841302e+17,8.51619909667668e-11
133,3.1380218378953013e+29,925680000.0,13321288.482858568,94.29513653580568,3.8397906406212215e+30,0.732,1.3183519129026848,0.0,1.7243317406372016e+17,8.514516118755258e-11
134,3.209221564895081e+29,932640000.0,13320854.24677673,94.2894435870644,3.9264439811969266e+30,0.732,1.318439547858981,0.0,1.7241714313926122e+17,8.512814107218085e-11
135,3.281487556093291e+29,939600000.0,13320419.982161777,94.28368540438295,4.0143774023775403e+30,0.732,1.3185262613341917,0.0,1.724009932416849e+17,8.511106446076317e-11
136,3.354827637256536e+29,946560000.0,13319979.312281646,94.27790713666931,4.1035997756799304e+30,0.732,1.318615139896396,0.0,1.723847244098853e+17,8.509379776271887e-11
137,3.429249631232399e+29,953520000.0,13319538.61306775,94.27206366363582,4.1941199577050366e+30,0.732,1.3187030968436426,0.0,1.72368336675253e+17,8.507647468286278e-11
138,3.504761357916851e+29,960480000.0,13319091.51153306,94.26620010530705,4.2859467900646137e+30,0.732,1.3187932167517662,0.0,1.7235183007725066e+17,8.505896176938075e-11
139,3.58137063424446e+29,967440000.0,13318644.379854765,94.2602713706835,4.379089099255366e+30,0.732,1.3188824149081833,0.0,1.7233520464772736e+17,8.504139258992924e-11
140,3.659085274155325e+29,974400000.0,13318190.848843113,94.25432255050127,4.473555696587307e+30,0.732,1.3189737738687919,0.0,1.7231846042671386e+17,8.502363383331076e-11
141,3.737913088585808e+29,981360000.0,13317737.286868941,94.24830858345322,4.569355378057226e+30,0.732,1.3190642109380333,0.0,1.723015974465174e+17,8.50058189281694e-11
142,3.817861885434969e+29,988320000.0,13317277.32859188,94.24227453058276,4.6664969242787054e+30,0.732,1.3191568066242467,0.0,1.722846157477361e+17,8.498781470576654e-11
143,3.898939469555842e+29,995280000.0,13316817.338524409,94.23617536067833,4.7649891003548955e+30,0.732,1.3192484802764861,0.0,1.7226751536313498e+17,8.496975445388735e-11
144,3.981153642721362e+29,1002240000.0,13316350.95522753,94.23005610468753,4.8648406558102154e+30,0.732,1.3193423103279793,0.0,1.7225029633387888e+17,8.495150514808678e-11
145,4.064512203616185e+29,1009200000.0,13315884.539303487,94.22387176189666,4.9660603244624213e+30,0.732,1.3194352181999107,0.0,1.722329586931903e+17,8.493319993345235e-11
146,4.149022947802099e+29,1016160000.0,13315411.733266508,94.2176673327553,5.068656824356028e+30,0.732,1.3195302802229165,0.0,1.7221550248280006e+17,8.491470593165954e-11
147,4.2346936677104144e+29,1023120000.0,13314938.893756857,94.21139784744868,5.172638857633637e+30,0.732,1.3196244199177547,0.0,1.7219792773638774e+17,8.489615614326668e-11
148,4.3215321526068296e+29,1030080000.0,13314459.667293712,94.20510827552746,5.278015110471128e+30,0.732,1.319720711485063,0.0,1.721802344962496e+17,8.487741783788924e-11
149,4.4095461885844074e+29,1037040000.0,13313980.406503743,94.19875367847582,5.38479425294821e+30,0.732,1.3198160805725452,0.0,1.721624227965218e+17,8.485862386973278e-11
150,4.498743558527893e+29,1044000000.0,13313494.76196267,94.19237899454541,5.492984938985422e+30,0.732,1.3199135992235052,0.0,1.721444926800653e+17,8.483964165816389e-11
151,4.5891320421072814e+29,1050960000.0,13313009.082232088,94.18593931691845,5.602595806213894e+30,0.732,1.3200101952398908,0.0,1.7212644418147258e+17,8.48206039092199e-11
152,4.680719415741572e+29,1057920000.0,13312517.021995723,94.17947955214869,5.713635475914174e+30,0.732,1.3201089384804126,0.0,1.7210827734416864e+17,8.480137819382177e-11
153,4.773513452592949e+29,1064880000.0,13312024.925698744,94.1729548255142,5.826112552885185e+30,0.732,1.3202067589284843,0.0,1.7208999220320173e+17,8.478209706803067e-11
154,4.867521922529956e+29,1071840000.0,13311526.452184208,94.16641001147309,5.940035625384924e+30,0.732,1.3203067242310398,0.0,1.7207158880256026e+17,8.476262825611734e-11
155,4.9627525921223005e+29,1078800000.0,13311027.941729652,94.15980026779602,6.055413264998569e+30,0.732,1.3204057665801052,0.0,1.7205306717774784e+17,8.474310416236714e-11
156,5.059213224603433e+29,1085760000.0,13310523.057388647,94.15317043644876,6.172254026581096e+30,0.732,1.3205069513837289,0.0,1.7203442737331562e+17,8.472339266618761e-11
157,5.156911579865999e+29,1092720000.0,13310018.135220032,94.1464757080902,6.290566448124517e+30,0.732,1.320607213069619,0.0,1.7201566942522218e+17,8.470362601829651e-11
158,5.255855414423807e+29,1099680000.0,13309506.842538934,94.13976089179839,6.410359050702449e+30,0.732,1.3207096147799122,0.0,1.7199679337858067e+17,8.468367225501717e-11
159,5.356052481407932e+29,1106640000.0,13308995.51113457,94.13298121151479,6.531640338336448e+30,0.732,1.3208110932049872,0.0,1.719777992698042e+17,8.466366347171643e-11
160,5.457510530528064e+29,1113600000.0,13308477.812634528,94.12618144303521,6.654418797942579e+30,0.732,1.3209147091941154,0.0,1.7195868714456717e+17,8.464346786340369e-11
