,Mass,Radius,Temperature,Density,Luminosity,Hydrogen,Opacity,Convection,Pressure,Velocity
33,5.278393440867832e+27,229680000.0,13727991.506663436,103.99114892538952,6.822957635418741e+28,0.6714925459109745,1.2811719075543906,0.0,1.8704065412005043e+17,9.853446000626173e-11
34,5.772877389257381e+27,236640000.0,13727865.988743206,103.98941408613102,7.461880266032508e+28,0.6714925459109745,1.2812038453263408,0.0,1.870358236782984e+17,9.852874110893409e-11
35,6.297312206887512e+27,243600000.0,13727740.467192685,103.9875979321561,8.139462815806818e+28,0.6714925459109745,1.2812347809799687,0.0,1.8703084699247158e+17,9.852294539206926e-11
36,6.852577726826172e+27,250560000.0,13727607.568793368,103.98575632031722,8.85683622347554e+28,0.6714925459109745,1.2812685341370655,0.0,1.8702572407597296e+17,9.851688644289137e-11
37,7.439553688182184e+27,257520000.0,13727474.666346978,103.98383340500713,9.615130895226254e+28,0.6714925459109745,1.2813012851825762,0.0,1.8702045493985338e+17,9.851075071953376e-11
38,8.059119733365596e+27,264480000.0,13727334.387987114,103.98188503218147,1.0415476689616141e+29,0.6714925459109745,1.2813368529681712,0.0,1.8701503959831443e+17,9.850435187354528e-11
39,8.712155405410215e+27,271440000.0,13727194.105141021,103.97985536778368,1.1259002902325755e+29,0.6714925459109745,1.2813714186487324,0.0,1.870094780630489e+17,9.849787630137463e-11
40,9.399540145229442e+27,278400000.0,13727046.447369805,103.9778002462472,1.2146838251110911e+29,0.6714925459109745,1.2814088002630357,0.0,1.8700377034905677e+17,9.849113772237254e-11
41,1.0122153288945194e+28,285360000.0,13726898.78465087,103.97566384569122,1.308011086056288e+29,0.6714925459109745,1.281445179778657,0.0,1.8699791646867254e+17,9.848432246782387e-11
42,1.0880874065138668e+28,292320000.0,13726743.74804818,103.97350198840176,1.4059948247099067e+29,0.6714925459109745,1.2814843743787374,0.0,1.869919164376943e+17,9.847724432835297e-11
43,1.1676581592186293e+28,299280000.0,13726588.706014004,103.97125886529841,1.508747730372912e+29,0.6714925459109745,1.2815225668862644,0.0,1.8698577026909814e+17,9.847008956660665e-11
44,1.2510154875504848e+28,306240000.0,13726426.291190455,103.96899028589532,1.6163824285087274e+29,0.6714925459109745,1.2815635735860411,0.0,1.8697947797947994e+17,9.846267204795039e-11
45,1.3382472804895136e+28,313200000.0,13726263.870429415,103.96664045453643,1.7290114792203762e+29,0.6714925459109745,1.2816035781991548,0.0,1.8697303958245715e+17,9.845517796292297e-11
46,1.429441415178084e+28,320160000.0,13726094.078026388,103.96426516733989,1.8467473757581808e+29,0.6714925459109745,1.2816463960693976,0.0,1.869664550954231e+17,9.844742125509293e-11
47,1.5246857566560623e+28,327120000.0,13725924.27915769,103.96180864269762,1.969702542997364e+29,0.6714925459109745,1.2816882118586053,0.0,1.8695972453263648e+17,9.843958803942637e-11
48,1.6240681575840085e+28,334080000.0,13725747.10984738,103.95932666270825,2.0979893359505173e+29,0.6714925459109745,1.2817328399269303,0.0,1.869528479122877e+17,9.84314923411519e-11
49,1.7276764579793037e+28,341040000.0,13725569.933521103,103.95676346043459,2.2317200382455855e+29,0.6714925459109745,1.2817764659195625,0.0,1.8694582524927648e+17,9.842332019620326e-11
50,1.8355984849385876e+28,348000000.0,13725385.388006566,103.95417480333288,2.371006860643414e+29,0.6714925459109745,1.2818229031704278,0.0,1.8693865656259e+17,9.841488571492023e-11
51,1.9479220523748816e+28,354960000.0,13725200.834903706,103.95150493975905,2.5159619395160343e+29,0.6714925459109745,1.2818683383506349,0.0,1.8693134186776877e+17,9.840637485075013e-11
52,2.0647349607391985e+28,361920000.0,13725008.913918909,103.94880962190473,2.6666973353696106e+29,0.6714925459109745,1.2819165837253357,0.0,1.8692388118459635e+17,9.839760180258951e-11
53,2.18612499675874e+28,368880000.0,13724816.984751433,103.9460331140406,2.8233250313229265e+29,0.6714925459109745,1.2819638270340816,0.0,1.8691627452925376e+17,9.83887524379506e-11
54,2.3121799331576042e+28,375840000.0,13724617.689061299,103.94323115247202,2.985956931636061e+29,0.6714925459109745,1.2820138794307476,0.0,1.8690852192232067e+17,9.83796410477262e-11
55,2.442987528396144e+28,382800000.0,13724418.384572202,103.94034801800545,3.154704860188978e+29,0.6714925459109745,1.2820629297658026,0.0,1.8690062338061837e+17,9.837045341005123e-11
56,2.5786355263906957e+28,389760000.0,13724211.714972666,103.93743943043904,3.3296805590162634e+29,0.6714925459109745,1.2821147880393942,0.0,1.868925789255222e+17,9.836100391124728e-11
57,2.719211656254184e+28,396720000.0,13724005.035936017,103.93444968773524,3.510995686785705e+29,0.6714925459109745,1.2821656442553344,0.0,1.8688438857449347e+17,9.835147823663577e-11
58,2.8648036320147884e+28,403680000.0,13723790.993254079,103.93143449256472,3.6987618173394355e+29,0.6714925459109745,1.2822193072176342,0.0,1.868760523497028e+17,9.834169087139406e-11
59,3.015499152357889e+28,410640000.0,13723576.940475082,103.9283381606656,3.893090438172384e+29,0.6714925459109745,1.2822719681258334,0.0,1.8686757026925126e+17,9.833182740459981e-11
60,3.1713859003435903e+28,417600000.0,13723355.525568865,103.92521637696144,4.094092948980176e+29,0.6714925459109745,1.2823274345454463,0.0,1.8685894235610432e+17,9.832170242370599e-11
61,3.332551543150095e+28,424560000.0,13723134.09988392,103.92201347558483,4.3018806601373255e+29,0.6714925459109745,1.2823818989140694,0.0,1.868501686290026e+17,9.831150141812317e-11
62,3.49908373179e+28,431520000.0,13722905.313642725,103.91878512309349,4.516564791252251e+29,0.6714925459109745,1.282439167516416,0.0,1.8684124911170592e+17,9.83010390809928e-11
63,3.671070100855196e+28,438480000.0,13722676.515919484,103.91547567263244,4.7382564696450754e+29,0.6714925459109745,1.2824954340704147,0.0,1.8683218382359414e+17,9.829050079864193e-11
64,3.848598268231848e+28,445440000.0,13722440.359263856,103.91214077177558,4.967066728910125e+29,0.6714925459109745,1.2825545035377246,0.0,1.8682297278922106e+17,9.827970137330621e-11
65,4.031755834846919e+28,452400000.0,13722204.19040129,103.90872479329771,5.203106507393186e+29,0.6714925459109745,1.2826125709588316,0.0,1.868136160286055e+17,9.82688260848197e-11
66,4.220630384381738e+28,459360000.0,13721960.664283073,103.9052833651715,5.4464866467618594e+29,0.6714925459109745,1.2826734399301412,0.0,1.868041135670947e+17,9.825768984791028e-11
67,4.415309483020254e+28,466320000.0,13721717.125211533,103.90176088041801,5.697317890482133e+29,0.6714925459109745,1.2827333068568636,0.0,1.8679446542534614e+17,9.824647783251718e-11
68,4.615880679161102e+28,473280000.0,13721466.23061394,103.89821294679238,5.9557108823969624e+29,0.6714925459109745,1.2827959739280093,0.0,1.867846716295001e+17,9.823500506925126e-11
69,4.822431503167682e+28,480240000.0,13721215.32229523,103.89458397817747,6.221776165201994e+29,0.6714925459109745,1.2828576389556223,0.0,1.8677473220085245e+17,9.822345661476194e-11
70,5.0350494670786275e+28,487200000.0,13720957.060232904,103.89092956149527,6.495624179032778e+29,0.6714925459109745,1.2829221026792363,0.0,1.8676464716633584e+17,9.821164761892583e-11
71,5.253822064359822e+28,494160000.0,13720698.783660345,103.88719413210511,6.777365259939457e+29,0.6714925459109745,1.2829855643597767,0.0,1.867544165478843e+17,9.819976302171606e-11
72,5.478836769613167e+28,501120000.0,13720433.155179434,103.88343325548124,7.067109638483001e+29,0.6714925459109745,1.2830518232452792,0.0,1.867440403732224e+17,9.818761809564925e-11
73,5.710181038330645e+28,508080000.0,13720167.511377933,103.87959138907331,7.364967438208707e+29,0.6714925459109745,1.283117080087541,0.0,1.8673351866492195e+17,9.817539766064358e-11
74,5.947942306601286e+28,515040000.0,13719894.517556157,103.87572407629398,7.671048674251847e+29,0.6714925459109745,1.2831851326011368,0.0,1.8672285145149898e+17,9.816291711522202e-11
75,6.192207990867387e+28,522000000.0,13719621.507582285,103.87177579729605,7.985463251809784e+29,0.6714925459109745,1.2832521830706618,0.0,1.8671203875616262e+17,9.815036115587695e-11
76,6.443065487629568e+28,528960000.0,13719341.14952901,103.86780207281775,8.308320964757454e+29,0.6714925459109745,1.2833220276353325,0.0,1.8670108060821987e+17,9.813754531049559e-11
77,6.7006021732052785e+28,535920000.0,13719060.774471072,103.86374740632712,8.6397314941179e+29,0.6714925459109745,1.2833908701544061,0.0,1.8668997703151696e+17,9.81246541487822e-11
78,6.964905403431819e+28,542880000.0,13718773.053327383,103.85966729527588,8.979804406688007e+29,0.6714925459109745,1.283462505149907,0.0,1.8667872805615117e+17,9.811150333133741e-11
79,7.236062513427252e+28,549840000.0,13718485.314305501,103.85550626705827,9.328649153507257e+29,0.6714925459109745,1.2835331380975492,0.0,1.8666733370660544e+17,9.809827729772384e-11
80,7.514160817291296e+28,556800000.0,13718190.231244275,103.85131979522868,9.686375068494131e+29,0.6714925459109745,1.2836065618604011,0.0,1.8665579401376685e+17,9.808479184459504e-11
81,7.799287607868743e+28,563760000.0,13717895.129410462,103.84705243171746,1.0053091366912882e+30,0.6714925459109745,1.2836789835723608,0.0,1.866441090027547e+17,9.807123127802776e-11
82,8.091530156448111e+28,570720000.0,13717592.685636453,103.84275962557166,1.0428907144021027e+30,0.6714925459109745,1.283754194395845,0.0,1.8663227870524522e+17,9.805741153405919e-11
83,8.39097571252771e+28,577680000.0,13717290.222174698,103.8383859538667,1.0813931373533934e+30,0.6714925459109745,1.28382840316459,0.0,1.8662030314699373e+17,9.804351678194445e-11
84,8.697711503511916e+28,584640000.0,13716980.418924613,103.83398684053351,1.1208272906283838e+30,0.6714925459109745,1.283905399298741,0.0,1.8660818236046506e+17,9.80293631004257e-11
85,9.011824734480024e+28,591600000.0,13716670.595050957,103.82950688840045,1.1612040468682002e+30,0.6714925459109745,1.2839813933734576,0.0,1.8659591637205014e+17,9.801513451861038e-11
86,9.333402587880022e+28,598560000.0,13716353.433593543,103.8250014956743,1.2025342661389719e+30,0.6714925459109745,1.2840601730250563,0.0,1.8658350521500173e+17,9.80006472612572e-11
87,9.662532223300355e+28,605520000.0,13716036.25055617,103.82041529154324,1.2448287957777805e+30,0.6714925459109745,1.2841379506116362,0.0,1.86570948916346e+17,9.798608521400912e-11
88,9.999300777161084e+28,612480000.0,13715711.732192293,103.81580364788319,1.288098470261004e+30,0.6714925459109745,1.2842185119442042,0.0,1.86558247510123e+17,9.797126475094322e-11
89,1.0343795362488682e+29,619440000.0,13715387.191271614,103.81111122084786,1.3323541110499753e+30,0.6714925459109745,1.2842980712052379,0.0,1.8654540102399382e+17,9.79563696109312e-11
90,1.0696103068604461e+29,626400000.0,13715055.317334348,103.80639335537658,1.3776065264606158e+30,0.6714925459109745,1.284380412339033,0.0,1.8653240949278518e+17,9.794121632065983e-11
91,1.1056310960902545e+29,633360000.0,13714723.419843093,103.80159473519315,1.4238665115087796e+30,0.6714925459109745,1.2844617513938033,0.0,1.8651927294479254e+17,9.792598846893274e-11
92,1.1424506080535417e+29,640320000.0,13714384.19169781,103.79677067769579,1.4711448477812197e+30,0.6714925459109745,1.284545870405808,0.0,1.8650599141562864e+17,9.791050273832806e-11
93,1.1800775444195212e+29,647280000.0,13714044.938981114,103.79186589478186,1.519452303280595e+30,0.6714925459109745,1.284628987330282,0.0,1.8649256493422298e+17,9.789494256429428e-11
94,1.2185206043796265e+29,654240000.0,13713698.35802557,103.78693567570501,1.568799632297817e+30,0.6714925459109745,1.2847148822542012,0.0,1.8647899353697366e+17,9.787912478857161e-11
95,1.2577884846259849e+29,661200000.0,13713351.75146107,103.78192476113846,1.6191975752566908e+30,0.6714925459109745,1.2847997750810225,0.0,1.8646527725344378e+17,9.786323268997737e-11
96,1.2978898793193592e+29,668160000.0,13712997.8191255,103.77688841158903,1.6706568585876896e+30,0.6714925459109745,1.2848874439072737,0.0,1.8645141612081603e+17,9.784708327267375e-11
97,1.3388334800679825e+29,675120000.0,13712643.860123428,103.77177139710685,1.7231881945722053e+30,0.6714925459109745,1.2849741106257548,0.0,1.864374101692867e+17,9.783085965558128e-11
98,1.3806279758951709e+29,682080000.0,13712282.577870643,103.76662894885091,1.776802281217799e+30,0.6714925459109745,1.2850635513014608,0.0,1.8642325943682243e+17,9.781437900853333e-11
99,1.423282053218533e+29,689040000.0,13711921.26787392,103.76140586684816,1.83150980210203e+30,0.6714925459109745,1.2851519898575758,0.0,1.8640896395425226e+17,9.779782428729853e-11
100,1.4668043958172425e+29,696000000.0,13711552.637199398,103.75615735230986,1.887321426249233e+30,0.6714925459109745,1.28524320028656,0.0,1.8639452376032605e+17,9.778101283061959e-11
101,1.5112036848116363e+29,702960000.0,13711183.97768374,103.75082823583836,1.9442478079738997e+30,0.6714925459109745,1.285333408582934,0.0,1.8637993888650506e+17,9.776412742786936e-11
102,1.5564885986301314e+29,709920000.0,13710808.000115726,103.74547368809864,2.002299586759029e+30,0.6714925459109745,1.285426386625711,0.0,1.8636520937232163e+17,9.774698558992637e-11
103,1.6026678129892288e+29,716880000.0,13710431.992589734,103.74003857086582,2.0614873870990316e+30,0.6714925459109745,1.285518362521615,0.0,1.8635033524986886e+17,9.772976993653528e-11
104,1.649750000860058e+29,723840000.0,13710048.669689342,103.73457802366127,2.121821818379704e+30,0.6714925459109745,1.2856131059953846,0.0,1.8633531655946086e+17,9.771229815392553e-11
105,1.697743832448803e+29,730800000.0,13709665.315694615,103.72903694002896,2.1833134747206275e+30,0.6714925459109745,1.2857068473067252,0.0,1.8632015333382205e+17,9.769475268899235e-11
106,1.7466579751628622e+29,737760000.0,13709274.649055928,103.72347042775064,2.2459729348568167e+30,0.6714925459109745,1.2858033539853637,0.0,1.863048456140475e+17,9.767695140651938e-11
107,1.7965010935917087e+29,744720000.0,13708883.950167159,103.71782341273378,2.3098107619805793e+30,0.6714925459109745,1.2858988584846758,0.0,1.8628939343349248e+17,9.765907657734286e-11
108,1.8472818494726503e+29,751680000.0,13708485.941417335,103.71215097042582,2.3748375036248928e+30,0.6714925459109745,1.2859971260987284,0.0,1.862737968340323e+17,9.764094624799211e-11
109,1.8990089016721432e+29,758640000.0,13708087.899242422,103.70639805969124,2.4410636915046944e+30,0.6714925459109745,1.2860943915151666,0.0,1.8625805584965258e+17,9.762274251004669e-11
110,1.951690906151136e+29,765600000.0,13707682.550041795,103.70061972304975,2.5084998414020347e+30,0.6714925459109745,1.2861944177518425,0.0,1.86242170523008e+17,9.760428359496071e-11
111,2.0053365159468506e+29,772560000.0,13707277.166221948,103.69476095291479,2.577156453006769e+30,0.6714925459109745,1.2862934417711716,0.0,1.862261408887141e+17,9.758575141187139e-11
112,2.0599543811376955e+29,779520000.0,13706864.478264144,103.68887675828645,2.6470440098035355e+30,0.6714925459109745,1.286395224274332,0.0,1.862099669902042e+17,9.756696438032468e-11
113,2.115553148825534e+29,786480000.0,13706451.754473995,103.68291216571775,2.718172978911821e+30,0.6714925459109745,1.2864960045389209,0.0,1.8619364886272317e+17,9.754810422384193e-11
114,2.1721414631001457e+29,793440000.0,13706031.729486035,103.6769221500985,2.790553810974817e+30,0.6714925459109745,1.2865995409090734,0.0,1.8617718655048205e+17,9.75289895532152e-11
115,2.2297279650220006e+29,800400000.0,13705611.667433752,103.67085177271059,2.8641969399988173e+30,0.6714925459109745,1.2867020750178841,0.0,1.8616058008935462e+17,9.750980190318916e-11
116,2.288321292586256e+29,807360000.0,13705184.307176163,103.66475597374433,2.939112783244013e+30,0.6714925459109745,1.2868073628121763,0.0,1.861438295243289e+17,9.749036007894321e-11
117,2.3479300807060485e+29,814320000.0,13704756.908603558,103.65857984979831,3.015311741063189e+30,0.6714925459109745,1.2869116483207568,0.0,1.8612693489190698e+17,9.74708454232973e-11
118,2.4085629611760127e+29,821280000.0,13704322.214870496,103.65237830577551,3.092804196794507e+30,0.6714925459109745,1.2870186850529652,0.0,1.861098962378529e+17,9.745107693894698e-11
119,2.4702285626561087e+29,828240000.0,13703887.481553148,103.64609647417758,3.17160051659947e+30,0.6714925459109745,1.2871247194734385,0.0,1.8609271359929664e+17,9.74312357736515e-11
120,2.5329355106346436e+29,835200000.0,13703445.456172498,103.63978922403396,3.2517110493577435e+30,0.6714925459109745,1.2872335026139645,0.0,1.8607538702277744e+17,9.741114113073826e-11
121,2.5966924274126543e+29,842160000.0,13703003.38991987,103.6334017243341,3.3331461265043564e+30,0.6714925459109745,1.2873412834150215,0.0,1.8605791654605254e+17,9.739097395978354e-11
122,2.6615079320664145e+29,849120000.0,13702554.034753377,103.62698880764913,3.4159160619266155e+30,0.6714925459109745,1.2874518103908799,0.0,1.8604030221643552e+17,9.737055366784843e-11
123,2.7273906404323902e+29,856080000.0,13702104.637408927,103.62049568003965,3.500031151800503e+30,0.6714925459109745,1.2875613349977713,0.0,1.8602254407231034e+17,9.735006100321722e-11
124,2.7943491650692153e+29,863040000.0,13701647.95435231,103.61397713703516,3.585501674489743e+30,0.6714925459109745,1.2876736031925826,0.0,1.8600464216176403e+17,9.73293155797732e-11
125,2.8623921152432365e+29,870000000.0,13701191.227793625,103.60737842234926,3.6723378903813605e+30,0.6714925459109745,1.2877848689871079,0.0,1.8598659652380672e+17,9.730849794141289e-11
126,2.9315280968899407e+29,876960000.0,13700727.218776697,103.600754293888,3.7605500417869487e+30,0.6714925459109745,1.2878988757410912,0.0,1.85968407207298e+17,9.728742791191676e-11
127,3.001765712600111e+29,883920000.0,13700263.164915605,103.59405003359832,3.8501483527773585e+30,0.6714925459109745,1.2880118800615934,0.0,1.8595007425187354e+17,9.726628582771118e-11
128,3.073113561580685e+29,890880000.0,13699791.8319024,103.58732036118252,3.941143029086225e+30,0.6714925459109745,1.2881276226715581,0.0,1.8593159770716458e+17,9.724489172553498e-11
129,3.1455802396415374e+29,897840000.0,13699320.452685101,103.58051059739952,4.033544257943741e+30,0.6714925459109745,1.288242362812909,0.0,1.859129776134318e+17,9.722342573127589e-11
130,3.219174339155758e+29,904800000.0,13698841.797673993,103.57367542316932,4.1273622079825057e+30,0.6714925459109745,1.2883598385322463,0.0,1.8589421402107712e+17,9.720170809767791e-11
131,3.2939044490470754e+29,911760000.0,13698363.095081188,103.56676019863991,4.2226070290703447e+30,0.6714925459109745,1.2884763117458415,0.0,1.8587530697098566e+17,9.717991873703598e-11
132,3.369779154749536e+29,918720000.0,13697877.12010502,103.55981956537191,4.3192888522185326e+30,0.6714925459109745,1.2885955177845165,0.0,1.858562565143291e+17,9.715787812113175e-11
133,3.446807038195594e+29,925680000.0,13697391.096152036,103.55279892347792,4.417417789413627e+30,0.6714925459109745,1.2887137212782669,0.0,1.8583706269261635e+17,9.713576594562696e-11
134,3.5249966777751635e+29,932640000.0,13696897.803278254,103.5457528745836,4.517003933528117e+30,0.6714925459109745,1.2888346548028078,0.0,1.8581772555778787e+17,9.711340290435946e-11
135,3.604356648324399e+29,939600000.0,13696404.460015172,103.53862685934007,4.6180573581512337e+30,0.6714925459109745,1.2889545857411275,0.0,1.8579824515197584e+17,9.709096847333154e-11
136,3.684895521084108e+29,946560000.0,13695903.851345947,103.53147543886426,4.7205881175020845e+30,0.6714925459109745,1.2890772438746216,0.0,1.8577862152788848e+17,9.706828357144085e-11
137,3.7666218636892284e+29,953520000.0,13695403.190857742,103.52424409491803,4.8246062462593976e+30,0.6714925459109745,1.289198899378421,0.0,1.8575885472828064e+17,9.704552745201905e-11
138,3.849544240126591e+29,960480000.0,13694895.268530104,103.51698734753741,4.930121759477202e+30,0.6714925459109745,1.289323279200504,0.0,1.857389448066273e+17,9.702252126201239e-11
139,3.9336712107251174e+29,967440000.0,13694387.292936776,103.50965072016538,5.0371446524134634e+30,0.6714925459109745,1.2894466563471791,0.0,1.8571889180630528e+17,9.699944402908493e-11
140,4.0190113321129034e+29,974400000.0,13693872.059122752,103.50228869118668,5.14568490044837e+30,0.6714925459109745,1.2895727548940248,0.0,1.8569869578155542e+17,9.697611713120527e-11
141,4.1055731572081616e+29,981360000.0,13693356.770579461,103.49484682629436,5.255752458911818e+30,0.6714925459109745,1.28969785071745,0.0,1.8567835677637594e+17,9.695271936738834e-11
142,4.193365235175609e+29,988320000.0,13692834.22748621,103.48737956165294,5.367357263004362e+30,0.6714925459109745,1.289825664981765,0.0,1.8565787484577238e+17,9.692907234958372e-11
143,4.282396111418174e+29,995280000.0,13692311.628183413,103.47983250577258,5.480509227623516e+30,0.6714925459109745,1.2899524764722805,0.0,1.856372500343637e+17,9.690535464519011e-11
144,4.372674327532664e+29,1002240000.0,13691781.778053358,103.4722600520307,5.595218247287412e+30,0.6714925459109745,1.2900820034032954,0.0,1.8561648239791926e+17,9.688138810308168e-11
145,4.464208421302261e+29,1009200000.0,13691251.870216953,103.46460785231984,5.711494195959885e+30,0.6714925459109745,1.290210527507703,0.0,1.8559557198167808e+17,9.685735105608917e-11
146,4.557006926651449e+29,1016160000.0,13690714.715327928,103.45693025666503,5.829346926976903e+30,0.6714925459109745,1.290341764011161,0.0,1.855745188421722e+17,9.683306559293952e-11
147,4.651078373639319e+29,1023120000.0,13690177.50121939,103.44917296090478,5.948786272870382e+30,0.6714925459109745,1.2904719976327117,0.0,1.855533230252601e+17,9.680870980895896e-11
148,4.746431288413735e+29,1030080000.0,13689633.043884777,103.4413902711481,6.069822045297458e+30,0.6714925459109745,1.290604940570863,0.0,1.8553198458823546e+17,9.67841060356393e-11
149,4.8430741932054684e+29,1037040000.0,13689088.525801307,103.4335279277413,6.192464034862985e+30,0.6714925459109745,1.2907368805692474,0.0,1.855105035775755e+17,9.675943212788186e-11
150,4.941015606281588e+29,1044000000.0,13688536.768370178,103.42564019231571,6.316722011051702e+30,0.6714925459109745,1.2908715267608406,0.0,1.854888800513345e+17,9.673451066283982e-11
151,5.0402640419404364e+29,1050960000.0,13687984.948644847,103.41767285028533,6.442605722049384e+30,0.6714925459109745,1.2910051699521794,0.0,1.8546711405660774e+17,9.670951925208449e-11
